graph,graph_family,method,rho,n,m_og,m_sparse,edges_ratio,connected_original,connected_sparsified,diameter_original,diameter_sparsified,unreachable_pairs_ratio,stretch_avg,stretch_var,stretch_max,laplacian_qf_original,laplacian_qf_sparsified,degree_distribution_original_in_0,degree_distribution_original_in_1,degree_distribution_original_in_10,degree_distribution_original_in_2,degree_distribution_original_in_3,degree_distribution_original_in_4,degree_distribution_original_in_5,degree_distribution_original_in_6,degree_distribution_original_in_7,degree_distribution_original_in_8,degree_distribution_original_out_0,degree_distribution_original_out_1,degree_distribution_original_out_2,degree_distribution_original_out_3,degree_distribution_original_out_4,degree_distribution_original_out_5,degree_distribution_original_out_6,degree_distribution_original_out_7,degree_distribution_original_out_8,degree_distribution_sparsified_1,degree_distribution_sparsified_2,degree_distribution_sparsified_3,degree_distribution_sparsified_4,degree_distribution_sparsified_5,degree_distribution_sparsified_6,degree_distribution_sparsified_7,degree_distribution_sparsified_in_0,degree_distribution_sparsified_in_1,degree_distribution_sparsified_in_10,degree_distribution_sparsified_in_2,degree_distribution_sparsified_in_3,degree_distribution_sparsified_in_4,degree_distribution_sparsified_in_5,degree_distribution_sparsified_in_6,degree_distribution_sparsified_in_7,degree_distribution_sparsified_in_8,degree_distribution_sparsified_in_9,degree_distribution_sparsified_out_0,degree_distribution_sparsified_out_1,degree_distribution_sparsified_out_2,degree_distribution_sparsified_out_3,degree_distribution_sparsified_out_4,degree_distribution_sparsified_out_5,degree_distribution_sparsified_out_6,degree_distribution_sparsified_out_7,degree_distribution_sparsified_out_8,sparsify_time,metric_time
planar19.edgelist,planar,random,0.2,29,74,61,0.8243243243243243,True,True,inf,inf,1.0,inf,inf,inf,415616.58025078627,389153.38998972514,0.06896551724137931,0.1724137931034483,,0.3103448275862069,0.20689655172413793,0.10344827586206896,0.10344827586206896,0.034482758620689655,,,0.1724137931034483,0.1724137931034483,0.10344827586206896,0.2413793103448276,0.13793103448275862,0.13793103448275862,0.034482758620689655,,,,,,,,,,0.10344827586206896,0.2413793103448276,,0.3793103448275862,0.10344827586206896,0.10344827586206896,0.034482758620689655,0.034482758620689655,,,,0.2413793103448276,0.20689655172413793,0.13793103448275862,0.1724137931034483,0.13793103448275862,0.06896551724137931,0.034482758620689655,,,0.00010615899998356326,0.001377074000004086
planar19.edgelist,planar,k_neighbor,0.2,29,74,26,0.35135135135135137,True,False,inf,inf,0.5197044334975369,inf,inf,inf,415616.58025078627,194739.069997022,0.06896551724137931,0.1724137931034483,,0.3103448275862069,0.20689655172413793,0.10344827586206896,0.10344827586206896,0.034482758620689655,,,0.1724137931034483,0.1724137931034483,0.10344827586206896,0.2413793103448276,0.13793103448275862,0.13793103448275862,0.034482758620689655,,,0.3793103448275862,0.4827586206896552,0.10344827586206896,0.034482758620689655,,,,,,,,,,,,,,,,,,,,,,,,0.0017444830000101774,0.0013610560000074656
planar19.edgelist,planar,local_degree,0.2,29,74,24,0.32432432432432434,True,False,inf,inf,1.0,inf,inf,inf,415616.58025078627,111264.456914452,0.06896551724137931,0.1724137931034483,,0.3103448275862069,0.20689655172413793,0.10344827586206896,0.10344827586206896,0.034482758620689655,,,0.1724137931034483,0.1724137931034483,0.10344827586206896,0.2413793103448276,0.13793103448275862,0.13793103448275862,0.034482758620689655,,,,,,,,,,0.5172413793103449,0.2413793103448276,,0.13793103448275862,0.10344827586206896,,,,,,,0.1724137931034483,0.8275862068965517,,,,,,,,0.00018080699999245553,0.0011490140000205429
planar19.edgelist,planar,mst,0.2,29,74,28,0.3783783783783784,True,True,inf,63.007000000000005,0.0,inf,inf,inf,415616.58025078627,67284.816144163,0.06896551724137931,0.1724137931034483,,0.3103448275862069,0.20689655172413793,0.10344827586206896,0.10344827586206896,0.034482758620689655,,,0.1724137931034483,0.1724137931034483,0.10344827586206896,0.2413793103448276,0.13793103448275862,0.13793103448275862,0.034482758620689655,,,0.41379310344827586,0.3103448275862069,0.20689655172413793,0.06896551724137931,,,,,,,,,,,,,,,,,,,,,,,,0.00027707499998541607,0.0016361480000171014
planar19.edgelist,planar,t_spanner,0.2,29,74,72,0.972972972972973,True,True,inf,inf,1.0,inf,inf,inf,415616.58025078627,113130.64244907103,0.06896551724137931,0.1724137931034483,,0.3103448275862069,0.20689655172413793,0.10344827586206896,0.10344827586206896,0.034482758620689655,,,0.1724137931034483,0.1724137931034483,0.10344827586206896,0.2413793103448276,0.13793103448275862,0.13793103448275862,0.034482758620689655,,,,,,,,,,,0.06896551724137931,,0.4482758620689655,0.41379310344827586,0.06896551724137931,,,,,,,0.06896551724137931,0.4482758620689655,0.41379310344827586,0.06896551724137931,,,,,0.0010908869999752824,0.0023960949999946024
planar2.edgelist,planar,original,0.2,66,186,,1.0,True,True,inf,inf,1.0,inf,inf,inf,890593.1222540996,890593.1222540996,0.045454545454545456,0.13636363636363635,,0.30303030303030304,0.19696969696969696,0.16666666666666666,0.09090909090909091,0.06060606060606061,,,0.10606060606060606,0.18181818181818182,0.19696969696969696,0.16666666666666666,0.15151515151515152,0.07575757575757576,0.09090909090909091,0.030303030303030304,,,,,,,,,0.045454545454545456,0.13636363636363635,,0.30303030303030304,0.19696969696969696,0.16666666666666666,0.09090909090909091,0.06060606060606061,,,,0.10606060606060606,0.18181818181818182,0.19696969696969696,0.16666666666666666,0.15151515151515152,0.07575757575757576,0.09090909090909091,0.030303030303030304,,,0.005028223000010712
planar2.edgelist,planar,kols,0.2,66,186,65,0.34946236559139787,True,False,inf,inf,1.0,inf,inf,inf,890593.1222540996,140935.475518732,0.045454545454545456,0.13636363636363635,,0.30303030303030304,0.19696969696969696,0.16666666666666666,0.09090909090909091,0.06060606060606061,,,0.10606060606060606,0.18181818181818182,0.19696969696969696,0.16666666666666666,0.15151515151515152,0.07575757575757576,0.09090909090909091,0.030303030303030304,,,,,,,,,0.45454545454545453,0.2727272727272727,,0.15151515151515152,0.07575757575757576,0.045454545454545456,,,,,,0.6363636363636364,0.10606060606060606,0.10606060606060606,0.045454545454545456,0.045454545454545456,0.015151515151515152,0.045454545454545456,,,0.0003155480000032185,0.003729681999999457
planar2.edgelist,planar,random,0.2,66,186,150,0.8064516129032258,True,True,inf,inf,1.0,inf,inf,inf,890593.1222540996,772607.8195032739,0.045454545454545456,0.13636363636363635,,0.30303030303030304,0.19696969696969696,0.16666666666666666,0.09090909090909091,0.06060606060606061,,,0.10606060606060606,0.18181818181818182,0.19696969696969696,0.16666666666666666,0.15151515151515152,0.07575757575757576,0.09090909090909091,0.030303030303030304,,,,,,,,,0.12121212121212122,0.18181818181818182,,0.3484848484848485,0.10606060606060606,0.15151515151515152,0.07575757575757576,0.015151515151515152,,,,0.15151515151515152,0.19696969696969696,0.21212121212121213,0.21212121212121213,0.16666666666666666,0.015151515151515152,0.045454545454545456,,,0.0002436089999946489,0.004710287999984075
planar2.edgelist,planar,k_neighbor,0.2,66,186,59,0.3172043010752688,True,False,inf,inf,0.8358974358974359,inf,inf,inf,890593.1222540996,364543.67318675393,0.045454545454545456,0.13636363636363635,,0.30303030303030304,0.19696969696969696,0.16666666666666666,0.09090909090909091,0.06060606060606061,,,0.10606060606060606,0.18181818181818182,0.19696969696969696,0.16666666666666666,0.15151515151515152,0.07575757575757576,0.09090909090909091,0.030303030303030304,,0.3939393939393939,0.4393939393939394,0.15151515151515152,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,,,0.003095924000007244,0.003857626999973718
planar2.edgelist,planar,local_degree,0.2,66,186,59,0.3172043010752688,True,False,inf,inf,1.0,inf,inf,inf,890593.1222540996,225956.24775020205,0.045454545454545456,0.13636363636363635,,0.30303030303030304,0.19696969696969696,0.16666666666666666,0.09090909090909091,0.06060606060606061,,,0.10606060606060606,0.18181818181818182,0.19696969696969696,0.16666666666666666,0.15151515151515152,0.07575757575757576,0.09090909090909091,0.030303030303030304,,,,,,,,,0.5151515151515151,0.30303030303030304,,0.06060606060606061,0.07575757575757576,,0.030303030303030304,0.015151515151515152,,,,0.10606060606060606,0.8939393939393939,,,,,,,,0.00037023000001568107,0.003698521000018218
planar2.edgelist,planar,mst,0.2,66,186,65,0.34946236559139787,True,True,inf,64.82900000000001,0.0,inf,inf,inf,890593.1222540996,137137.26385364198,0.045454545454545456,0.13636363636363635,,0.30303030303030304,0.19696969696969696,0.16666666666666666,0.09090909090909091,0.06060606060606061,,,0.10606060606060606,0.18181818181818182,0.19696969696969696,0.16666666666666666,0.15151515151515152,0.07575757575757576,0.09090909090909091,0.030303030303030304,,0.42424242424242425,0.3181818181818182,0.16666666666666666,0.045454545454545456,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,0.0007665790000146444,0.0072404519999906825
planar2.edgelist,planar,t_spanner,0.2,66,186,162,0.8709677419354839,True,True,inf,inf,1.0,inf,inf,inf,890593.1222540996,223999.3702153821,0.045454545454545456,0.13636363636363635,,0.30303030303030304,0.19696969696969696,0.16666666666666666,0.09090909090909091,0.06060606060606061,,,0.10606060606060606,0.18181818181818182,0.19696969696969696,0.16666666666666666,0.15151515151515152,0.07575757575757576,0.09090909090909091,0.030303030303030304,,,,,,,,,,0.24242424242424243,,0.3181818181818182,0.25757575757575757,0.12121212121212122,0.045454545454545456,0.015151515151515152,,,,,0.24242424242424243,0.3181818181818182,0.25757575757575757,0.12121212121212122,0.045454545454545456,0.015151515151515152,,,0.0038918469999771332,0.011158382000019174
planar20.edgelist,planar,original,0.2,61,170,,1.0,True,True,inf,inf,1.0,inf,inf,inf,1495256.0850163542,1495256.0850163542,0.04918032786885246,0.16393442622950818,,0.29508196721311475,0.21311475409836064,0.09836065573770492,0.08196721311475409,0.09836065573770492,,,0.14754098360655737,0.08196721311475409,0.2459016393442623,0.13114754098360656,0.22950819672131148,0.08196721311475409,0.08196721311475409,,,,,,,,,,0.04918032786885246,0.16393442622950818,,0.29508196721311475,0.21311475409836064,0.09836065573770492,0.08196721311475409,0.09836065573770492,,,,0.14754098360655737,0.08196721311475409,0.2459016393442623,0.13114754098360656,0.22950819672131148,0.08196721311475409,0.08196721311475409,,,,0.0043947400000092784
planar20.edgelist,planar,kols,0.2,61,170,60,0.35294117647058826,True,False,inf,inf,1.0,inf,inf,inf,1495256.0850163542,275733.9080811769,0.04918032786885246,0.16393442622950818,,0.29508196721311475,0.21311475409836064,0.09836065573770492,0.08196721311475409,0.09836065573770492,,,0.14754098360655737,0.08196721311475409,0.2459016393442623,0.13114754098360656,0.22950819672131148,0.08196721311475409,0.08196721311475409,,,,,,,,,,0.47540983606557374,0.2459016393442623,,0.19672131147540983,0.03278688524590164,,0.04918032786885246,,,,,0.6721311475409836,0.04918032786885246,0.11475409836065574,0.03278688524590164,0.08196721311475409,0.01639344262295082,0.03278688524590164,,,0.00029384500001583547,0.0032503740000038306
planar20.edgelist,planar,random,0.2,61,170,136,0.8,True,True,inf,inf,1.0,inf,inf,inf,1495256.0850163542,1155109.3607976031,0.04918032786885246,0.16393442622950818,,0.29508196721311475,0.21311475409836064,0.09836065573770492,0.08196721311475409,0.09836065573770492,,,0.14754098360655737,0.08196721311475409,0.2459016393442623,0.13114754098360656,0.22950819672131148,0.08196721311475409,0.08196721311475409,,,,,,,,,,0.09836065573770492,0.21311475409836064,,0.3114754098360656,0.21311475409836064,0.08196721311475409,0.06557377049180328,0.01639344262295082,,,,0.19672131147540983,0.13114754098360656,0.29508196721311475,0.11475409836065574,0.16393442622950818,0.08196721311475409,0.01639344262295082,,,0.0002463909999903535,0.0038130460000047606
planar20.edgelist,planar,k_neighbor,0.2,61,170,55,0.3235294117647059,True,False,inf,inf,0.833879781420765,inf,inf,inf,1495256.0850163542,807488.3828763121,0.04918032786885246,0.16393442622950818,,0.29508196721311475,0.21311475409836064,0.09836065573770492,0.08196721311475409,0.09836065573770492,,,0.14754098360655737,0.08196721311475409,0.2459016393442623,0.13114754098360656,0.22950819672131148,0.08196721311475409,0.08196721311475409,,,0.4426229508196721,0.36065573770491804,0.18032786885245902,,,0.01639344262295082,,,,,,,,,,,,,,,,,,,,,,0.002876616999998305,0.003431703999979163
planar20.edgelist,planar,local_degree,0.2,61,170,52,0.3058823529411765,True,False,inf,inf,1.0,inf,inf,inf,1495256.0850163542,458672.97889100295,0.04918032786885246,0.16393442622950818,,0.29508196721311475,0.21311475409836064,0.09836065573770492,0.08196721311475409,0.09836065573770492,,,0.14754098360655737,0.08196721311475409,0.2459016393442623,0.13114754098360656,0.22950819672131148,0.08196721311475409,0.08196721311475409,,,,,,,,,,0.5901639344262295,0.18032786885245902,,0.09836065573770492,0.08196721311475409,0.01639344262295082,0.03278688524590164,,,,,0.14754098360655737,0.8524590163934426,,,,,,,,0.00033938900000407557,0.0032772460000103365
planar20.edgelist,planar,mst,0.2,61,170,60,0.35294117647058826,True,True,inf,92.83,0.0,inf,inf,inf,1495256.0850163542,202121.18410329305,0.04918032786885246,0.16393442622950818,,0.29508196721311475,0.21311475409836064,0.09836065573770492,0.08196721311475409,0.09836065573770492,,,0.14754098360655737,0.08196721311475409,0.2459016393442623,0.13114754098360656,0.22950819672131148,0.08196721311475409,0.08196721311475409,,,0.3770491803278688,0.36065573770491804,0.18032786885245902,0.08196721311475409,,,,,,,,,,,,,,,,,,,,,,,,0.0006167949999849043,0.005994427000018732
planar20.edgelist,planar,t_spanner,0.2,61,170,150,0.8823529411764706,True,True,inf,inf,1.0,inf,inf,inf,1495256.0850163542,303416.094716329,0.04918032786885246,0.16393442622950818,,0.29508196721311475,0.21311475409836064,0.09836065573770492,0.08196721311475409,0.09836065573770492,,,0.14754098360655737,0.08196721311475409,0.2459016393442623,0.13114754098360656,0.22950819672131148,0.08196721311475409,0.08196721311475409,,,,,,,,,,,0.14754098360655737,,0.4262295081967213,0.26229508196721313,0.14754098360655737,0.01639344262295082,,,,,,0.14754098360655737,0.4262295081967213,0.26229508196721313,0.14754098360655737,0.01639344262295082,,,,0.002676503999992974,0.009353714000013724
planar21.edgelist,planar,original,0.2,52,143,,1.0,True,True,inf,inf,1.0,inf,inf,inf,1123040.9241557142,1123040.9241557142,0.038461538461538464,0.11538461538461539,,0.36538461538461536,0.17307692307692307,0.17307692307692307,0.11538461538461539,0.019230769230769232,,,0.09615384615384616,0.19230769230769232,0.21153846153846154,0.09615384615384616,0.2692307692307692,0.057692307692307696,0.057692307692307696,0.019230769230769232,,,,,,,,,0.038461538461538464,0.11538461538461539,,0.36538461538461536,0.17307692307692307,0.17307692307692307,0.11538461538461539,0.019230769230769232,,,,0.09615384615384616,0.19230769230769232,0.21153846153846154,0.09615384615384616,0.2692307692307692,0.057692307692307696,0.057692307692307696,0.019230769230769232,,,0.00370537300000251
planar21.edgelist,planar,kols,0.2,52,143,51,0.35664335664335667,True,False,inf,inf,1.0,inf,inf,inf,1123040.9241557142,553661.3100094312,0.038461538461538464,0.11538461538461539,,0.36538461538461536,0.17307692307692307,0.17307692307692307,0.11538461538461539,0.019230769230769232,,,0.09615384615384616,0.19230769230769232,0.21153846153846154,0.09615384615384616,0.2692307692307692,0.057692307692307696,0.057692307692307696,0.019230769230769232,,,,,,,,,0.5192307692307693,0.19230769230769232,,0.1346153846153846,0.11538461538461539,0.019230769230769232,0.019230769230769232,,,,,0.6153846153846154,0.1346153846153846,0.11538461538461539,0.019230769230769232,0.057692307692307696,0.019230769230769232,0.038461538461538464,,,0.0002758450000044377,0.0026788650000071357
planar21.edgelist,planar,random,0.2,52,143,114,0.7972027972027972,True,True,inf,inf,1.0,inf,inf,inf,1123040.9241557142,888687.661441915,0.038461538461538464,0.11538461538461539,,0.36538461538461536,0.17307692307692307,0.17307692307692307,0.11538461538461539,0.019230769230769232,,,0.09615384615384616,0.19230769230769232,0.21153846153846154,0.09615384615384616,0.2692307692307692,0.057692307692307696,0.057692307692307696,0.019230769230769232,,,,,,,,,0.038461538461538464,0.23076923076923078,,0.40384615384615385,0.21153846153846154,0.057692307692307696,0.057692307692307696,,,,,0.1346153846153846,0.23076923076923078,0.23076923076923078,0.21153846153846154,0.1346153846153846,0.019230769230769232,0.038461538461538464,,,0.00019580500000415668,0.0031674409999880027
planar21.edgelist,planar,k_neighbor,0.2,52,143,46,0.32167832167832167,True,False,inf,inf,0.4592760180995475,inf,inf,inf,1123040.9241557142,590755.4683600491,0.038461538461538464,0.11538461538461539,,0.36538461538461536,0.17307692307692307,0.17307692307692307,0.11538461538461539,0.019230769230769232,,,0.09615384615384616,0.19230769230769232,0.21153846153846154,0.09615384615384616,0.2692307692307692,0.057692307692307696,0.057692307692307696,0.019230769230769232,,0.4423076923076923,0.36538461538461536,0.17307692307692307,0.019230769230769232,,,,,,,,,,,,,,,,,,,,,,,,0.0025577819999966778,0.003608176000000185
planar21.edgelist,planar,local_degree,0.2,52,143,47,0.32867132867132864,True,False,inf,inf,1.0,inf,inf,inf,1123040.9241557142,442855.4325176511,0.038461538461538464,0.11538461538461539,,0.36538461538461536,0.17307692307692307,0.17307692307692307,0.11538461538461539,0.019230769230769232,,,0.09615384615384616,0.19230769230769232,0.21153846153846154,0.09615384615384616,0.2692307692307692,0.057692307692307696,0.057692307692307696,0.019230769230769232,,,,,,,,,0.4423076923076923,0.36538461538461536,,0.11538461538461539,0.038461538461538464,,0.038461538461538464,,,,,0.09615384615384616,0.9038461538461539,,,,,,,,0.0002995849999933853,0.0027211569999963103
planar21.edgelist,planar,mst,0.2,52,143,51,0.35664335664335667,True,True,inf,71.946,0.0,inf,inf,inf,1123040.9241557142,160027.02250404097,0.038461538461538464,0.11538461538461539,,0.36538461538461536,0.17307692307692307,0.17307692307692307,0.11538461538461539,0.019230769230769232,,,0.09615384615384616,0.19230769230769232,0.21153846153846154,0.09615384615384616,0.2692307692307692,0.057692307692307696,0.057692307692307696,0.019230769230769232,,0.40384615384615385,0.34615384615384615,0.15384615384615385,0.07692307692307693,0.019230769230769232,,,,,,,,,,,,,,,,,,,,,,,0.0005313369999839779,0.004706842999979699
planar21.edgelist,planar,t_spanner,0.2,52,143,118,0.8251748251748252,True,True,inf,inf,1.0,inf,inf,inf,1123040.9241557142,196808.88670742296,0.038461538461538464,0.11538461538461539,,0.36538461538461536,0.17307692307692307,0.17307692307692307,0.11538461538461539,0.019230769230769232,,,0.09615384615384616,0.19230769230769232,0.21153846153846154,0.09615384615384616,0.2692307692307692,0.057692307692307696,0.057692307692307696,0.019230769230769232,,,,,,,,,,0.2692307692307692,,0.34615384615384615,0.25,0.11538461538461539,0.019230769230769232,,,,,,0.2692307692307692,0.34615384615384615,0.25,0.11538461538461539,0.019230769230769232,,,,0.0026558769999951437,0.00696035600000755
planar22.edgelist,planar,original,0.2,55,153,,1.0,True,True,inf,inf,1.0,inf,inf,inf,1138565.7796669127,1138565.7796669127,0.07272727272727272,0.12727272727272726,,0.23636363636363636,0.2727272727272727,0.12727272727272726,0.12727272727272726,0.03636363636363636,,,0.12727272727272726,0.10909090909090909,0.2,0.2545454545454545,0.14545454545454545,0.09090909090909091,0.03636363636363636,0.03636363636363636,,,,,,,,,0.07272727272727272,0.12727272727272726,,0.23636363636363636,0.2727272727272727,0.12727272727272726,0.12727272727272726,0.03636363636363636,,,,0.12727272727272726,0.10909090909090909,0.2,0.2545454545454545,0.14545454545454545,0.09090909090909091,0.03636363636363636,0.03636363636363636,,,0.0033930929999996806
planar22.edgelist,planar,kols,0.2,55,153,54,0.35294117647058826,True,False,inf,inf,1.0,inf,inf,inf,1138565.7796669127,461433.087433322,0.07272727272727272,0.12727272727272726,,0.23636363636363636,0.2727272727272727,0.12727272727272726,0.12727272727272726,0.03636363636363636,,,0.12727272727272726,0.10909090909090909,0.2,0.2545454545454545,0.14545454545454545,0.09090909090909091,0.03636363636363636,0.03636363636363636,,,,,,,,,0.509090909090909,0.16363636363636364,,0.23636363636363636,0.05454545454545454,0.01818181818181818,,0.01818181818181818,,,,0.6181818181818182,0.09090909090909091,0.12727272727272726,0.05454545454545454,0.07272727272727272,0.03636363636363636,,,,0.0002681569999936073,0.0026236140000150954
planar22.edgelist,planar,random,0.2,55,153,121,0.7908496732026143,True,True,inf,inf,1.0,inf,inf,inf,1138565.7796669127,893139.8826393124,0.07272727272727272,0.12727272727272726,,0.23636363636363636,0.2727272727272727,0.12727272727272726,0.12727272727272726,0.03636363636363636,,,0.12727272727272726,0.10909090909090909,0.2,0.2545454545454545,0.14545454545454545,0.09090909090909091,0.03636363636363636,0.03636363636363636,,,,,,,,,0.09090909090909091,0.2,,0.32727272727272727,0.2545454545454545,0.07272727272727272,0.03636363636363636,0.01818181818181818,,,,0.14545454545454545,0.2545454545454545,0.2545454545454545,0.14545454545454545,0.05454545454545454,0.10909090909090909,0.01818181818181818,0.01818181818181818,,0.00020409800001175427,0.002999187999989772
planar22.edgelist,planar,k_neighbor,0.2,55,153,47,0.30718954248366015,True,False,inf,inf,0.8646464646464647,inf,inf,inf,1138565.7796669127,417123.09525119513,0.07272727272727272,0.12727272727272726,,0.23636363636363636,0.2727272727272727,0.12727272727272726,0.12727272727272726,0.03636363636363636,,,0.12727272727272726,0.10909090909090909,0.2,0.2545454545454545,0.14545454545454545,0.09090909090909091,0.03636363636363636,0.03636363636363636,,0.4727272727272727,0.36363636363636365,0.14545454545454545,0.01818181818181818,,,,,,,,,,,,,,,,,,,,,,,,0.0028249750000099993,0.0027551750000043285
planar22.edgelist,planar,local_degree,0.2,55,153,48,0.3137254901960784,True,False,inf,inf,1.0,inf,inf,inf,1138565.7796669127,457634.6271234611,0.07272727272727272,0.12727272727272726,,0.23636363636363636,0.2727272727272727,0.12727272727272726,0.12727272727272726,0.03636363636363636,,,0.12727272727272726,0.10909090909090909,0.2,0.2545454545454545,0.14545454545454545,0.09090909090909091,0.03636363636363636,0.03636363636363636,,,,,,,,,0.5454545454545454,0.21818181818181817,,0.12727272727272726,0.05454545454545454,0.03636363636363636,0.01818181818181818,,,,,0.12727272727272726,0.8727272727272727,,,,,,,,0.00033787399999596346,0.002702725000006012
planar22.edgelist,planar,mst,0.2,55,153,54,0.35294117647058826,True,True,inf,114.49100000000004,0.0,inf,inf,inf,1138565.7796669127,198987.814750735,0.07272727272727272,0.12727272727272726,,0.23636363636363636,0.2727272727272727,0.12727272727272726,0.12727272727272726,0.03636363636363636,,,0.12727272727272726,0.10909090909090909,0.2,0.2545454545454545,0.14545454545454545,0.09090909090909091,0.03636363636363636,0.03636363636363636,,0.34545454545454546,0.41818181818181815,0.16363636363636364,0.07272727272727272,,,,,,,,,,,,,,,,,,,,,,,,0.000576972999994041,0.004920685000001868
planar22.edgelist,planar,t_spanner,0.2,55,153,138,0.9019607843137255,True,True,inf,inf,1.0,inf,inf,inf,1138565.7796669127,335728.945374506,0.07272727272727272,0.12727272727272726,,0.23636363636363636,0.2727272727272727,0.12727272727272726,0.12727272727272726,0.03636363636363636,,,0.12727272727272726,0.10909090909090909,0.2,0.2545454545454545,0.14545454545454545,0.09090909090909091,0.03636363636363636,0.03636363636363636,,,,,,,,,,0.10909090909090909,,0.4,0.38181818181818183,0.09090909090909091,0.01818181818181818,,,,,,0.10909090909090909,0.4,0.38181818181818183,0.09090909090909091,0.01818181818181818,,,,0.0024695129999940946,0.007758878000004188
planar23.edgelist,planar,original,0.2,50,137,,1.0,True,True,inf,inf,1.0,inf,inf,inf,1205901.1206468525,1205901.1206468525,0.04,0.14,,0.38,0.2,0.1,0.08,,0.04,0.02,0.12,0.14,0.2,0.14,0.26,0.1,0.04,,,,,,,,,,0.04,0.14,,0.38,0.2,0.1,0.08,,0.04,0.02,,0.12,0.14,0.2,0.14,0.26,0.1,0.04,,,,0.00338958599999728
planar23.edgelist,planar,kols,0.2,50,137,49,0.35766423357664234,True,False,inf,inf,1.0,inf,inf,inf,1205901.1206468525,634240.3404684188,0.04,0.14,,0.38,0.2,0.1,0.08,,0.04,0.02,0.12,0.14,0.2,0.14,0.26,0.1,0.04,,,,,,,,,,0.38,0.34,,0.2,0.08,,,,,,,0.62,0.14,0.08,0.02,0.1,0.02,0.02,,,0.0002538300000196614,0.002597501999986207
planar23.edgelist,planar,random,0.2,50,137,109,0.7956204379562044,True,True,inf,inf,1.0,inf,inf,inf,1205901.1206468525,1033313.407626292,0.04,0.14,,0.38,0.2,0.1,0.08,,0.04,0.02,0.12,0.14,0.2,0.14,0.26,0.1,0.04,,,,,,,,,,0.06,0.28,,0.38,0.14,0.06,0.04,,0.04,,,0.16,0.18,0.22,0.26,0.12,0.06,,,,0.0001634589999923719,0.003039487999984658
planar23.edgelist,planar,k_neighbor,0.2,50,137,46,0.3357664233576642,True,False,inf,inf,0.7273469387755102,inf,inf,inf,1205901.1206468525,512505.02427357703,0.04,0.14,,0.38,0.2,0.1,0.08,,0.04,0.02,0.12,0.14,0.2,0.14,0.26,0.1,0.04,,,0.44,0.32,0.2,0.04,,,,,,,,,,,,,,,,,,,,,,,,0.002403075000017907,0.0028146699999922475
planar23.edgelist,planar,local_degree,0.2,50,137,44,0.32116788321167883,True,False,inf,inf,1.0,inf,inf,inf,1205901.1206468525,458762.0884788748,0.04,0.14,,0.38,0.2,0.1,0.08,,0.04,0.02,0.12,0.14,0.2,0.14,0.26,0.1,0.04,,,,,,,,,,0.62,0.2,,0.08,0.02,0.02,0.02,,0.04,,,0.12,0.88,,,,,,,,0.0003237120000108007,0.0029232170000170754
planar23.edgelist,planar,mst,0.2,50,137,49,0.35766423357664234,True,True,inf,70.016,0.0,inf,inf,inf,1205901.1206468525,155844.425697222,0.04,0.14,,0.38,0.2,0.1,0.08,,0.04,0.02,0.12,0.14,0.2,0.14,0.26,0.1,0.04,,,0.38,0.38,0.16,0.06,0.02,,,,,,,,,,,,,,,,,,,,,,,0.0005299420000142163,0.004290996999998242
planar23.edgelist,planar,t_spanner,0.2,50,137,118,0.8613138686131386,True,True,inf,inf,1.0,inf,inf,inf,1205901.1206468525,225284.86696273694,0.04,0.14,,0.38,0.2,0.1,0.08,,0.04,0.02,0.12,0.14,0.2,0.14,0.26,0.1,0.04,,,,,,,,,,,0.22,,0.36,0.28,0.12,0.02,,,,,,0.22,0.36,0.28,0.12,0.02,,,,0.0024619089999760035,0.006325025999984746
planar24.edgelist,planar,original,0.2,52,145,,1.0,True,True,inf,inf,1.0,inf,inf,inf,999701.8837479224,999701.8837479224,0.057692307692307696,0.1346153846153846,,0.3269230769230769,0.11538461538461539,0.23076923076923078,0.09615384615384616,0.019230769230769232,0.019230769230769232,,0.15384615384615385,0.1346153846153846,0.1346153846153846,0.21153846153846154,0.23076923076923078,0.038461538461538464,0.057692307692307696,0.019230769230769232,0.019230769230769232,,,,,,,,0.057692307692307696,0.1346153846153846,,0.3269230769230769,0.11538461538461539,0.23076923076923078,0.09615384615384616,0.019230769230769232,0.019230769230769232,,,0.15384615384615385,0.1346153846153846,0.1346153846153846,0.21153846153846154,0.23076923076923078,0.038461538461538464,0.057692307692307696,0.019230769230769232,0.019230769230769232,,0.0032216269999878477
planar24.edgelist,planar,kols,0.2,52,145,51,0.35172413793103446,True,False,inf,inf,1.0,inf,inf,inf,999701.8837479224,312372.937911791,0.057692307692307696,0.1346153846153846,,0.3269230769230769,0.11538461538461539,0.23076923076923078,0.09615384615384616,0.019230769230769232,0.019230769230769232,,0.15384615384615385,0.1346153846153846,0.1346153846153846,0.21153846153846154,0.23076923076923078,0.038461538461538464,0.057692307692307696,0.019230769230769232,0.019230769230769232,,,,,,,,0.36538461538461536,0.4423076923076923,,0.09615384615384616,0.057692307692307696,0.019230769230769232,0.019230769230769232,,,,,0.6346153846153846,0.09615384615384616,0.09615384615384616,0.07692307692307693,0.057692307692307696,0.019230769230769232,,0.019230769230769232,,0.0002991720000125042,0.0024547360000042318
