graph,graph_family,method,rho,n,m_og,m_sparse,edges_ratio,connected_original,connected_sparsified,diameter_original,diameter_sparsified,unreachable_pairs_ratio,stretch_avg,stretch_var,stretch_max,laplacian_qf_original,laplacian_qf_sparsified,degree_distribution_original_in_0,degree_distribution_original_in_1,degree_distribution_original_in_10,degree_distribution_original_in_11,degree_distribution_original_in_12,degree_distribution_original_in_13,degree_distribution_original_in_14,degree_distribution_original_in_15,degree_distribution_original_in_16,degree_distribution_original_in_17,degree_distribution_original_in_18,degree_distribution_original_in_19,degree_distribution_original_in_2,degree_distribution_original_in_20,degree_distribution_original_in_3,degree_distribution_original_in_4,degree_distribution_original_in_5,degree_distribution_original_in_6,degree_distribution_original_in_7,degree_distribution_original_in_8,degree_distribution_original_in_9,degree_distribution_original_out_0,degree_distribution_original_out_1,degree_distribution_original_out_10,degree_distribution_original_out_11,degree_distribution_original_out_12,degree_distribution_original_out_13,degree_distribution_original_out_14,degree_distribution_original_out_15,degree_distribution_original_out_16,degree_distribution_original_out_17,degree_distribution_original_out_18,degree_distribution_original_out_19,degree_distribution_original_out_2,degree_distribution_original_out_20,degree_distribution_original_out_22,degree_distribution_original_out_3,degree_distribution_original_out_4,degree_distribution_original_out_5,degree_distribution_original_out_6,degree_distribution_original_out_7,degree_distribution_original_out_8,degree_distribution_original_out_9,degree_distribution_sparsified_1,degree_distribution_sparsified_10,degree_distribution_sparsified_11,degree_distribution_sparsified_12,degree_distribution_sparsified_13,degree_distribution_sparsified_14,degree_distribution_sparsified_15,degree_distribution_sparsified_16,degree_distribution_sparsified_17,degree_distribution_sparsified_18,degree_distribution_sparsified_19,degree_distribution_sparsified_2,degree_distribution_sparsified_20,degree_distribution_sparsified_21,degree_distribution_sparsified_23,degree_distribution_sparsified_25,degree_distribution_sparsified_3,degree_distribution_sparsified_4,degree_distribution_sparsified_5,degree_distribution_sparsified_6,degree_distribution_sparsified_7,degree_distribution_sparsified_8,degree_distribution_sparsified_9,degree_distribution_sparsified_in_0,degree_distribution_sparsified_in_1,degree_distribution_sparsified_in_10,degree_distribution_sparsified_in_11,degree_distribution_sparsified_in_12,degree_distribution_sparsified_in_13,degree_distribution_sparsified_in_14,degree_distribution_sparsified_in_15,degree_distribution_sparsified_in_16,degree_distribution_sparsified_in_17,degree_distribution_sparsified_in_18,degree_distribution_sparsified_in_19,degree_distribution_sparsified_in_2,degree_distribution_sparsified_in_20,degree_distribution_sparsified_in_21,degree_distribution_sparsified_in_22,degree_distribution_sparsified_in_23,degree_distribution_sparsified_in_24,degree_distribution_sparsified_in_25,degree_distribution_sparsified_in_27,degree_distribution_sparsified_in_3,degree_distribution_sparsified_in_4,degree_distribution_sparsified_in_5,degree_distribution_sparsified_in_6,degree_distribution_sparsified_in_7,degree_distribution_sparsified_in_8,degree_distribution_sparsified_in_9,degree_distribution_sparsified_out_0,degree_distribution_sparsified_out_1,degree_distribution_sparsified_out_10,degree_distribution_sparsified_out_11,degree_distribution_sparsified_out_12,degree_distribution_sparsified_out_13,degree_distribution_sparsified_out_14,degree_distribution_sparsified_out_15,degree_distribution_sparsified_out_16,degree_distribution_sparsified_out_17,degree_distribution_sparsified_out_18,degree_distribution_sparsified_out_19,degree_distribution_sparsified_out_2,degree_distribution_sparsified_out_20,degree_distribution_sparsified_out_21,degree_distribution_sparsified_out_22,degree_distribution_sparsified_out_23,degree_distribution_sparsified_out_24,degree_distribution_sparsified_out_25,degree_distribution_sparsified_out_27,degree_distribution_sparsified_out_3,degree_distribution_sparsified_out_4,degree_distribution_sparsified_out_5,degree_distribution_sparsified_out_6,degree_distribution_sparsified_out_7,degree_distribution_sparsified_out_8,degree_distribution_sparsified_out_9,sparsify_time,metric_time
unweighted48.edgelist,unweighted,k_neighbor,0.2,87,766,83,0.10835509138381201,True,False,inf,inf,0.5773857257417803,inf,inf,inf,18436.0,2591.0,,,0.12643678160919541,0.09195402298850575,0.10344827586206896,0.034482758620689655,0.011494252873563218,0.011494252873563218,0.011494252873563218,,,,,,0.011494252873563218,0.011494252873563218,0.08045977011494253,0.09195402298850575,0.16091954022988506,0.11494252873563218,0.13793103448275862,,,0.10344827586206896,0.05747126436781609,0.09195402298850575,0.05747126436781609,0.011494252873563218,,0.011494252873563218,,,,,,,,0.034482758620689655,0.04597701149425287,0.09195402298850575,0.11494252873563218,0.19540229885057472,0.1839080459770115,0.42528735632183906,,,,,,,,,,,0.3218390804597701,,,,,0.1839080459770115,0.05747126436781609,0.011494252873563218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005501310999989073,0.034755702000012434
unweighted48.edgelist,unweighted,local_degree,0.2,87,766,87,0.11357702349869452,True,True,inf,inf,1.0,inf,inf,inf,18436.0,4235.0,,,0.12643678160919541,0.09195402298850575,0.10344827586206896,0.034482758620689655,0.011494252873563218,0.011494252873563218,0.011494252873563218,,,,,,0.011494252873563218,0.011494252873563218,0.08045977011494253,0.09195402298850575,0.16091954022988506,0.11494252873563218,0.13793103448275862,,,0.10344827586206896,0.05747126436781609,0.09195402298850575,0.05747126436781609,0.011494252873563218,,0.011494252873563218,,,,,,,,0.034482758620689655,0.04597701149425287,0.09195402298850575,0.11494252873563218,0.19540229885057472,0.1839080459770115,,,,,,,,,,,,,,,,,,,,,,,,0.7586206896551724,0.08045977011494253,0.011494252873563218,,,,0.011494252873563218,,,,,,0.04597701149425287,,,,,,,,0.022988505747126436,,0.022988505747126436,,0.011494252873563218,0.022988505747126436,0.011494252873563218,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008020429999930911,0.03265962999998351
unweighted48.edgelist,unweighted,mst,0.2,87,766,86,0.1122715404699739,True,True,inf,8.0,0.0,inf,inf,inf,18436.0,2566.0,,,0.12643678160919541,0.09195402298850575,0.10344827586206896,0.034482758620689655,0.011494252873563218,0.011494252873563218,0.011494252873563218,,,,,,0.011494252873563218,0.011494252873563218,0.08045977011494253,0.09195402298850575,0.16091954022988506,0.11494252873563218,0.13793103448275862,,,0.10344827586206896,0.05747126436781609,0.09195402298850575,0.05747126436781609,0.011494252873563218,,0.011494252873563218,,,,,,,,0.034482758620689655,0.04597701149425287,0.09195402298850575,0.11494252873563218,0.19540229885057472,0.1839080459770115,0.7701149425287356,0.034482758620689655,0.011494252873563218,,,,,,,0.011494252873563218,,0.10344827586206896,,,,,0.022988505747126436,0.011494252873563218,0.022988505747126436,,,0.011494252873563218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002132702000011477,0.039511046000001215
unweighted48.edgelist,unweighted,t_spanner,0.2,87,766,876,1.1436031331592689,True,True,inf,inf,1.0,inf,inf,inf,18436.0,11499.0,,,0.12643678160919541,0.09195402298850575,0.10344827586206896,0.034482758620689655,0.011494252873563218,0.011494252873563218,0.011494252873563218,,,,,,0.011494252873563218,0.011494252873563218,0.08045977011494253,0.09195402298850575,0.16091954022988506,0.11494252873563218,0.13793103448275862,,,0.10344827586206896,0.05747126436781609,0.09195402298850575,0.05747126436781609,0.011494252873563218,,0.011494252873563218,,,,,,,,0.034482758620689655,0.04597701149425287,0.09195402298850575,0.11494252873563218,0.19540229885057472,0.1839080459770115,,,,,,,,,,,,,,,,,,,,,,,,,,0.20689655172413793,0.09195402298850575,0.06896551724137931,0.04597701149425287,0.04597701149425287,0.022988505747126436,0.011494252873563218,,0.011494252873563218,0.022988505747126436,,,,,,,,,,0.011494252873563218,,0.034482758620689655,0.10344827586206896,0.12643678160919541,0.19540229885057472,,,0.20689655172413793,0.09195402298850575,0.06896551724137931,0.04597701149425287,0.04597701149425287,0.022988505747126436,0.011494252873563218,,0.011494252873563218,0.022988505747126436,,,,,,,,,,0.011494252873563218,,0.034482758620689655,0.10344827586206896,0.12643678160919541,0.19540229885057472,0.07107935199999815,0.06532862700001374
unweighted49.edgelist,unweighted,original,0.2,87,747,,1.0,True,True,inf,inf,1.0,inf,inf,inf,21816.0,21816.0,,,0.05747126436781609,0.11494252873563218,0.10344827586206896,0.05747126436781609,0.022988505747126436,0.022988505747126436,,,,,,,0.011494252873563218,0.08045977011494253,0.08045977011494253,0.08045977011494253,0.16091954022988506,0.13793103448275862,0.06896551724137931,,,0.10344827586206896,0.09195402298850575,0.022988505747126436,0.06896551724137931,0.04597701149425287,,0.022988505747126436,,,,,,,0.034482758620689655,0.08045977011494253,0.06896551724137931,0.06896551724137931,0.08045977011494253,0.1839080459770115,0.12643678160919541,,,,,,,,,,,,,,,,,,,,,,,,,,0.05747126436781609,0.11494252873563218,0.10344827586206896,0.05747126436781609,0.022988505747126436,0.022988505747126436,,,,,,,,,,,,,0.011494252873563218,0.08045977011494253,0.08045977011494253,0.08045977011494253,0.16091954022988506,0.13793103448275862,0.06896551724137931,,,0.10344827586206896,0.09195402298850575,0.022988505747126436,0.06896551724137931,0.04597701149425287,,0.022988505747126436,,,,,,,,,,,,0.034482758620689655,0.08045977011494253,0.06896551724137931,0.06896551724137931,0.08045977011494253,0.1839080459770115,0.12643678160919541,,0.062205664000003935
unweighted49.edgelist,unweighted,kols,0.2,87,747,149,0.1994645247657296,True,True,inf,inf,1.0,inf,inf,inf,21816.0,5255.0,,,0.05747126436781609,0.11494252873563218,0.10344827586206896,0.05747126436781609,0.022988505747126436,0.022988505747126436,,,,,,,0.011494252873563218,0.08045977011494253,0.08045977011494253,0.08045977011494253,0.16091954022988506,0.13793103448275862,0.06896551724137931,,,0.10344827586206896,0.09195402298850575,0.022988505747126436,0.06896551724137931,0.04597701149425287,,0.022988505747126436,,,,,,,0.034482758620689655,0.08045977011494253,0.06896551724137931,0.06896551724137931,0.08045977011494253,0.1839080459770115,0.12643678160919541,,,,,,,,,,,,,,,,,,,,,,,,0.19540229885057472,0.3793103448275862,,,0.011494252873563218,,,,,,,,0.22988505747126436,,,,,,,,0.09195402298850575,0.05747126436781609,0.011494252873563218,,0.011494252873563218,0.011494252873563218,,0.367816091954023,0.4482758620689655,0.022988505747126436,,0.011494252873563218,,,,,,,,0.011494252873563218,,,,,,,,0.022988505747126436,0.011494252873563218,0.022988505747126436,,0.022988505747126436,0.034482758620689655,0.022988505747126436,0.0032675779999919996,0.03911751800001184
unweighted49.edgelist,unweighted,random,0.2,87,747,166,0.2222222222222222,True,False,inf,inf,1.0,inf,inf,inf,21816.0,5051.0,,,0.05747126436781609,0.11494252873563218,0.10344827586206896,0.05747126436781609,0.022988505747126436,0.022988505747126436,,,,,,,0.011494252873563218,0.08045977011494253,0.08045977011494253,0.08045977011494253,0.16091954022988506,0.13793103448275862,0.06896551724137931,,,0.10344827586206896,0.09195402298850575,0.022988505747126436,0.06896551724137931,0.04597701149425287,,0.022988505747126436,,,,,,,0.034482758620689655,0.08045977011494253,0.06896551724137931,0.06896551724137931,0.08045977011494253,0.1839080459770115,0.12643678160919541,,,,,,,,,,,,,,,,,,,,,,,,0.1724137931034483,0.2413793103448276,,,,,,,,,,,0.3218390804597701,,,,,,,,0.11494252873563218,0.09195402298850575,0.034482758620689655,0.022988505747126436,,,,0.11494252873563218,0.22988505747126436,,,,,,,,,,,0.3448275862068966,,,,,,,,0.26436781609195403,0.034482758620689655,0.011494252873563218,,,,,0.0004269309999926918,0.040759588000014446
unweighted49.edgelist,unweighted,k_neighbor,0.2,87,747,86,0.11512717536813923,True,False,inf,inf,0.47955092221331197,inf,inf,inf,21816.0,2715.0,,,0.05747126436781609,0.11494252873563218,0.10344827586206896,0.05747126436781609,0.022988505747126436,0.022988505747126436,,,,,,,0.011494252873563218,0.08045977011494253,0.08045977011494253,0.08045977011494253,0.16091954022988506,0.13793103448275862,0.06896551724137931,,,0.10344827586206896,0.09195402298850575,0.022988505747126436,0.06896551724137931,0.04597701149425287,,0.022988505747126436,,,,,,,0.034482758620689655,0.08045977011494253,0.06896551724137931,0.06896551724137931,0.08045977011494253,0.1839080459770115,0.12643678160919541,0.3563218390804598,,,,,,,,,,,0.40229885057471265,,,,,0.1724137931034483,0.04597701149425287,0.022988505747126436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005366815999991559,0.09705498299999249
unweighted49.edgelist,unweighted,local_degree,0.2,87,747,87,0.11646586345381527,True,False,inf,inf,1.0,inf,inf,inf,21816.0,5040.0,,,0.05747126436781609,0.11494252873563218,0.10344827586206896,0.05747126436781609,0.022988505747126436,0.022988505747126436,,,,,,,0.011494252873563218,0.08045977011494253,0.08045977011494253,0.08045977011494253,0.16091954022988506,0.13793103448275862,0.06896551724137931,,,0.10344827586206896,0.09195402298850575,0.022988505747126436,0.06896551724137931,0.04597701149425287,,0.022988505747126436,,,,,,,0.034482758620689655,0.08045977011494253,0.06896551724137931,0.06896551724137931,0.08045977011494253,0.1839080459770115,0.12643678160919541,,,,,,,,,,,,,,,,,,,,,,,,0.7586206896551724,0.08045977011494253,0.022988505747126436,,,,,0.011494252873563218,,,,,0.034482758620689655,,,,,,,,0.022988505747126436,0.022988505747126436,,0.034482758620689655,0.011494252873563218,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009075839999752588,0.031992752999997265
unweighted49.edgelist,unweighted,mst,0.2,87,747,86,0.11512717536813923,True,True,inf,8.0,0.0,inf,inf,inf,21816.0,2590.0,,,0.05747126436781609,0.11494252873563218,0.10344827586206896,0.05747126436781609,0.022988505747126436,0.022988505747126436,,,,,,,0.011494252873563218,0.08045977011494253,0.08045977011494253,0.08045977011494253,0.16091954022988506,0.13793103448275862,0.06896551724137931,,,0.10344827586206896,0.09195402298850575,0.022988505747126436,0.06896551724137931,0.04597701149425287,,0.022988505747126436,,,,,,,0.034482758620689655,0.08045977011494253,0.06896551724137931,0.06896551724137931,0.08045977011494253,0.1839080459770115,0.12643678160919541,0.7931034482758621,,,,,0.011494252873563218,,0.011494252873563218,0.011494252873563218,,,0.04597701149425287,,,,,0.06896551724137931,0.022988505747126436,,0.011494252873563218,0.011494252873563218,,0.011494252873563218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002050545999992437,0.03929742000002534
unweighted49.edgelist,unweighted,t_spanner,0.2,87,747,862,1.1539491298527442,True,True,inf,inf,1.0,inf,inf,inf,21816.0,13609.0,,,0.05747126436781609,0.11494252873563218,0.10344827586206896,0.05747126436781609,0.022988505747126436,0.022988505747126436,,,,,,,0.011494252873563218,0.08045977011494253,0.08045977011494253,0.08045977011494253,0.16091954022988506,0.13793103448275862,0.06896551724137931,,,0.10344827586206896,0.09195402298850575,0.022988505747126436,0.06896551724137931,0.04597701149425287,,0.022988505747126436,,,,,,,0.034482758620689655,0.08045977011494253,0.06896551724137931,0.06896551724137931,0.08045977011494253,0.1839080459770115,0.12643678160919541,,,,,,,,,,,,,,,,,,,,,,,,,,0.16091954022988506,0.12643678160919541,0.08045977011494253,0.022988505747126436,0.034482758620689655,0.022988505747126436,0.034482758620689655,0.022988505747126436,0.011494252873563218,,,,,,,,,,,,0.022988505747126436,0.10344827586206896,0.09195402298850575,0.09195402298850575,0.1724137931034483,,,0.16091954022988506,0.12643678160919541,0.08045977011494253,0.022988505747126436,0.034482758620689655,0.022988505747126436,0.034482758620689655,0.022988505747126436,0.011494252873563218,,,,,,,,,,,,0.022988505747126436,0.10344827586206896,0.09195402298850575,0.09195402298850575,0.1724137931034483,0.07172532099997397,0.06578054499999553
unweighted5.edgelist,unweighted,original,0.2,33,104,,1.0,True,True,inf,inf,1.0,inf,inf,inf,922.0,922.0,0.030303030303030304,0.030303030303030304,,,,,,,,,,,0.30303030303030304,,0.36363636363636365,0.12121212121212122,0.09090909090909091,,0.030303030303030304,,0.030303030303030304,0.06060606060606061,0.09090909090909091,,,,,,,,,,,0.2727272727272727,,,0.12121212121212122,0.21212121212121213,0.18181818181818182,0.030303030303030304,0.030303030303030304,,,,,,,,,,,,,,,,,,,,,,,,,,0.030303030303030304,0.030303030303030304,,,,,,,,,,,0.30303030303030304,,,,,,,,0.36363636363636365,0.12121212121212122,0.09090909090909091,,0.030303030303030304,,0.030303030303030304,0.06060606060606061,0.09090909090909091,,,,,,,,,,,0.2727272727272727,,,,,,,,0.12121212121212122,0.21212121212121213,0.18181818181818182,0.030303030303030304,0.030303030303030304,,,,0.005345575999996299
unweighted5.edgelist,unweighted,kols,0.2,33,104,32,0.3076923076923077,True,True,inf,inf,1.0,inf,inf,inf,922.0,353.0,0.030303030303030304,0.030303030303030304,,,,,,,,,,,0.30303030303030304,,0.36363636363636365,0.12121212121212122,0.09090909090909091,,0.030303030303030304,,0.030303030303030304,0.06060606060606061,0.09090909090909091,,,,,,,,,,,0.2727272727272727,,,0.12121212121212122,0.21212121212121213,0.18181818181818182,0.030303030303030304,0.030303030303030304,,,,,,,,,,,,,,,,,,,,,,,,,,0.5151515151515151,0.21212121212121213,,,,,,,,,,,0.12121212121212122,,,,,,,,0.12121212121212122,,0.030303030303030304,,,,,0.15151515151515152,0.7878787878787878,,,,,,,,,,,0.030303030303030304,,,,,,,,,0.030303030303030304,,,,,,0.000714797999989969,0.0029133649999835143
unweighted5.edgelist,unweighted,random,0.2,33,104,24,0.23076923076923078,True,False,inf,inf,1.0,inf,inf,inf,922.0,397.0,0.030303030303030304,0.030303030303030304,,,,,,,,,,,0.30303030303030304,,0.36363636363636365,0.12121212121212122,0.09090909090909091,,0.030303030303030304,,0.030303030303030304,0.06060606060606061,0.09090909090909091,,,,,,,,,,,0.2727272727272727,,,0.12121212121212122,0.21212121212121213,0.18181818181818182,0.030303030303030304,0.030303030303030304,,,,,,,,,,,,,,,,,,,,,,,,,,0.5454545454545454,0.2727272727272727,,,,,,,,,,,0.12121212121212122,,,,,,,,0.030303030303030304,0.030303030303030304,,,,,,0.48484848484848486,0.30303030303030304,,,,,,,,,,,0.21212121212121213,,,,,,,,,,,,,,,9.019100002660707e-05,0.0029147169999816924
unweighted5.edgelist,unweighted,k_neighbor,0.2,33,104,29,0.27884615384615385,True,False,inf,inf,0.5454545454545454,inf,inf,inf,922.0,333.0,0.030303030303030304,0.030303030303030304,,,,,,,,,,,0.30303030303030304,,0.36363636363636365,0.12121212121212122,0.09090909090909091,,0.030303030303030304,,0.030303030303030304,0.06060606060606061,0.09090909090909091,,,,,,,,,,,0.2727272727272727,,,0.12121212121212122,0.21212121212121213,0.18181818181818182,0.030303030303030304,0.030303030303030304,,,0.5151515151515151,,,,,,,,,,,0.2727272727272727,,,,,0.15151515151515152,0.06060606060606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019252870000059374,0.0033178829999940262
unweighted5.edgelist,unweighted,local_degree,0.2,33,104,31,0.2980769230769231,True,False,inf,inf,1.0,inf,inf,inf,922.0,396.0,0.030303030303030304,0.030303030303030304,,,,,,,,,,,0.30303030303030304,,0.36363636363636365,0.12121212121212122,0.09090909090909091,,0.030303030303030304,,0.030303030303030304,0.06060606060606061,0.09090909090909091,,,,,,,,,,,0.2727272727272727,,,0.12121212121212122,0.21212121212121213,0.18181818181818182,0.030303030303030304,0.030303030303030304,,,,,,,,,,,,,,,,,,,,,,,,,,0.6060606060606061,0.18181818181818182,,,,,,,,,,,0.09090909090909091,,,,,,,,0.06060606060606061,0.030303030303030304,,,,,0.030303030303030304,0.06060606060606061,0.9393939393939394,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002713160000098469,0.00307373000001121
unweighted5.edgelist,unweighted,mst,0.2,33,104,32,0.3076923076923077,True,True,inf,8.0,0.0,inf,inf,inf,922.0,353.0,0.030303030303030304,0.030303030303030304,,,,,,,,,,,0.30303030303030304,,0.36363636363636365,0.12121212121212122,0.09090909090909091,,0.030303030303030304,,0.030303030303030304,0.06060606060606061,0.09090909090909091,,,,,,,,,,,0.2727272727272727,,,0.12121212121212122,0.21212121212121213,0.18181818181818182,0.030303030303030304,0.030303030303030304,,,0.6363636363636364,,,,,,,,,,,0.09090909090909091,,,,,0.12121212121212122,0.09090909090909091,,0.030303030303030304,0.030303030303030304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004069530000094801,0.003719066000002158
unweighted5.edgelist,unweighted,t_spanner,0.2,33,104,148,1.4230769230769231,True,True,inf,inf,1.0,inf,inf,inf,922.0,674.0,0.030303030303030304,0.030303030303030304,,,,,,,,,,,0.30303030303030304,,0.36363636363636365,0.12121212121212122,0.09090909090909091,,0.030303030303030304,,0.030303030303030304,0.06060606060606061,0.09090909090909091,,,,,,,,,,,0.2727272727272727,,,0.12121212121212122,0.21212121212121213,0.18181818181818182,0.030303030303030304,0.030303030303030304,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030303030303030304,,,,,,,,,,,,,,,,,,,0.24242424242424243,0.30303030303030304,0.18181818181818182,0.12121212121212122,0.09090909090909091,0.030303030303030304,,,0.030303030303030304,,,,,,,,,,,,,,,,,,,0.24242424242424243,0.30303030303030304,0.18181818181818182,0.12121212121212122,0.09090909090909091,0.030303030303030304,,0.003087386000004244,0.005630766999985326
unweighted50.edgelist,unweighted,original,0.2,66,423,,1.0,True,True,inf,inf,1.0,inf,inf,inf,6926.0,6926.0,,,0.045454545454545456,0.015151515151515152,0.015151515151515152,0.015151515151515152,,,,,,,0.015151515151515152,,0.09090909090909091,0.12121212121212122,0.13636363636363635,0.18181818181818182,0.16666666666666666,0.09090909090909091,0.10606060606060606,,,0.06060606060606061,0.015151515151515152,0.015151515151515152,,,,,,,,0.015151515151515152,,,0.045454545454545456,0.15151515151515152,0.13636363636363635,0.18181818181818182,0.18181818181818182,0.13636363636363635,0.06060606060606061,,,,,,,,,,,,,,,,,,,,,,,,,,0.045454545454545456,0.015151515151515152,0.015151515151515152,0.015151515151515152,,,,,,,0.015151515151515152,,,,,,,,0.09090909090909091,0.12121212121212122,0.13636363636363635,0.18181818181818182,0.16666666666666666,0.09090909090909091,0.10606060606060606,,,0.06060606060606061,0.015151515151515152,0.015151515151515152,,,,,,,,0.015151515151515152,,,,,,,,0.045454545454545456,0.15151515151515152,0.13636363636363635,0.18181818181818182,0.18181818181818182,0.13636363636363635,0.06060606060606061,,0.0280277900000101
unweighted50.edgelist,unweighted,kols,0.2,66,423,84,0.19858156028368795,True,True,inf,inf,1.0,inf,inf,inf,6926.0,1935.0,,,0.045454545454545456,0.015151515151515152,0.015151515151515152,0.015151515151515152,,,,,,,0.015151515151515152,,0.09090909090909091,0.12121212121212122,0.13636363636363635,0.18181818181818182,0.16666666666666666,0.09090909090909091,0.10606060606060606,,,0.06060606060606061,0.015151515151515152,0.015151515151515152,,,,,,,,0.015151515151515152,,,0.045454545454545456,0.15151515151515152,0.13636363636363635,0.18181818181818182,0.18181818181818182,0.13636363636363635,0.06060606060606061,,,,,,,,,,,,,,,,,,,,,,,,0.4393939393939394,0.2878787878787879,,,,,,,,,,,0.10606060606060606,,,,,,,,0.045454545454545456,0.045454545454545456,0.030303030303030304,0.030303030303030304,,0.015151515151515152,,0.2878787878787879,0.5757575757575758,0.015151515151515152,,,,,,,,,,0.045454545454545456,,,,,,,,0.015151515151515152,0.015151515151515152,,,0.015151515151515152,0.030303030303030304,,0.0019536609999875054,0.017366424000016423
unweighted50.edgelist,unweighted,random,0.2,66,423,98,0.23167848699763594,True,False,inf,inf,1.0,inf,inf,inf,6926.0,1464.0,,,0.045454545454545456,0.015151515151515152,0.015151515151515152,0.015151515151515152,,,,,,,0.015151515151515152,,0.09090909090909091,0.12121212121212122,0.13636363636363635,0.18181818181818182,0.16666666666666666,0.09090909090909091,0.10606060606060606,,,0.06060606060606061,0.015151515151515152,0.015151515151515152,,,,,,,,0.015151515151515152,,,0.045454545454545456,0.15151515151515152,0.13636363636363635,0.18181818181818182,0.18181818181818182,0.13636363636363635,0.06060606060606061,,,,,,,,,,,,,,,,,,,,,,,,0.18181818181818182,0.36363636363636365,,,,,,,,,,,0.2727272727272727,,,,,,,,0.15151515151515152,0.030303030303030304,,,,,,0.12121212121212122,0.3939393939393939,,,,,,,,,,,0.36363636363636365,,,,,,,,0.12121212121212122,,,,,,,0.00023374399998488116,0.01726358900000946
unweighted50.edgelist,unweighted,k_neighbor,0.2,66,423,62,0.14657210401891252,True,False,inf,inf,0.5822843822843823,inf,inf,inf,6926.0,1415.0,,,0.045454545454545456,0.015151515151515152,0.015151515151515152,0.015151515151515152,,,,,,,0.015151515151515152,,0.09090909090909091,0.12121212121212122,0.13636363636363635,0.18181818181818182,0.16666666666666666,0.09090909090909091,0.10606060606060606,,,0.06060606060606061,0.015151515151515152,0.015151515151515152,,,,,,,,0.015151515151515152,,,0.045454545454545456,0.15151515151515152,0.13636363636363635,0.18181818181818182,0.18181818181818182,0.13636363636363635,0.06060606060606061,0.4090909090909091,,,,,,,,,,,0.3787878787878788,,,,,0.16666666666666666,0.030303030303030304,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038771359999998367,0.01692674899999247
unweighted50.edgelist,unweighted,local_degree,0.2,66,423,66,0.15602836879432624,True,True,inf,inf,1.0,inf,inf,inf,6926.0,1984.0,,,0.045454545454545456,0.015151515151515152,0.015151515151515152,0.015151515151515152,,,,,,,0.015151515151515152,,0.09090909090909091,0.12121212121212122,0.13636363636363635,0.18181818181818182,0.16666666666666666,0.09090909090909091,0.10606060606060606,,,0.06060606060606061,0.015151515151515152,0.015151515151515152,,,,,,,,0.015151515151515152,,,0.045454545454545456,0.15151515151515152,0.13636363636363635,0.18181818181818182,0.18181818181818182,0.13636363636363635,0.06060606060606061,,,,,,,,,,,,,,,,,,,,,,,,0.7272727272727273,0.07575757575757576,0.015151515151515152,,,,,,,,,,0.06060606060606061,,,,,,,,0.030303030303030304,,0.06060606060606061,,,0.015151515151515152,0.015151515151515152,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006079249999970671,0.01592861200001039
unweighted50.edgelist,unweighted,mst,0.2,66,423,65,0.1536643026004728,True,True,inf,7.0,0.0,inf,inf,inf,6926.0,1654.0,,,0.045454545454545456,0.015151515151515152,0.015151515151515152,0.015151515151515152,,,,,,,0.015151515151515152,,0.09090909090909091,0.12121212121212122,0.13636363636363635,0.18181818181818182,0.16666666666666666,0.09090909090909091,0.10606060606060606,,,0.06060606060606061,0.015151515151515152,0.015151515151515152,,,,,,,,0.015151515151515152,,,0.045454545454545456,0.15151515151515152,0.13636363636363635,0.18181818181818182,0.18181818181818182,0.13636363636363635,0.06060606060606061,0.7727272727272727,0.015151515151515152,0.015151515151515152,0.015151515151515152,,,,,,,,0.07575757575757576,,,,,0.015151515151515152,0.030303030303030304,0.015151515151515152,0.030303030303030304,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012335929999949258,0.019200178000005508
