graph,graph_family,method,rho,n,m_og,m_sparse,edges_ratio,connected_original,connected_sparsified,diameter_original,diameter_sparsified,unreachable_pairs_ratio,stretch_avg,stretch_var,stretch_max,laplacian_qf_original,laplacian_qf_sparsified,degree_distribution_original_1,degree_distribution_original_10,degree_distribution_original_11,degree_distribution_original_12,degree_distribution_original_13,degree_distribution_original_14,degree_distribution_original_15,degree_distribution_original_16,degree_distribution_original_17,degree_distribution_original_18,degree_distribution_original_19,degree_distribution_original_2,degree_distribution_original_20,degree_distribution_original_3,degree_distribution_original_4,degree_distribution_original_5,degree_distribution_original_6,degree_distribution_original_7,degree_distribution_original_8,degree_distribution_original_9,degree_distribution_sparsified_0,degree_distribution_sparsified_1,degree_distribution_sparsified_10,degree_distribution_sparsified_11,degree_distribution_sparsified_12,degree_distribution_sparsified_13,degree_distribution_sparsified_14,degree_distribution_sparsified_15,degree_distribution_sparsified_16,degree_distribution_sparsified_17,degree_distribution_sparsified_18,degree_distribution_sparsified_19,degree_distribution_sparsified_2,degree_distribution_sparsified_20,degree_distribution_sparsified_3,degree_distribution_sparsified_4,degree_distribution_sparsified_5,degree_distribution_sparsified_6,degree_distribution_sparsified_7,degree_distribution_sparsified_8,degree_distribution_sparsified_9,sparsify_time,metric_time
undirected30.edgelist,undirected,original,0.2,36,63,,1.0,True,True,74.056,74.056,0.0,1.0,0.0,1.0,505299.0346405179,505299.0346405179,0.08333333333333333,,,,,,,,,,,0.16666666666666666,,0.25,0.3055555555555556,0.05555555555555555,0.1388888888888889,,,,,0.08333333333333333,,,,,,,,,,,0.16666666666666666,,0.25,0.3055555555555556,0.05555555555555555,0.1388888888888889,,,,,0.005071573000009266
undirected30.edgelist,undirected,kols,0.2,36,63,35,0.5555555555555556,True,True,74.056,92.07300000000001,0.0,1.2777452574640242,0.16579080471143826,4.443587946741416,505299.0346405179,252188.34179163302,0.08333333333333333,,,,,,,,,,,0.16666666666666666,,0.25,0.3055555555555556,0.05555555555555555,0.1388888888888889,,,,,0.4166666666666667,,,,,,,,,,,0.25,,0.3055555555555556,0.027777777777777776,,,,,,0.0006477320000044529,0.004432636999979422
undirected30.edgelist,undirected,random,0.2,36,63,14,0.2222222222222222,True,False,74.056,inf,0.9571428571428572,1.139160350241245,0.07671307134032011,1.8526459854014599,505299.0346405179,89264.94805908302,0.08333333333333333,,,,,,,,,,,0.16666666666666666,,0.25,0.3055555555555556,0.05555555555555555,0.1388888888888889,,,,0.4166666666666667,0.4444444444444444,,,,,,,,,,,0.08333333333333333,,0.05555555555555555,,,,,,,9.23860000057175e-05,0.002819689000006065
undirected30.edgelist,undirected,k_neighbor,0.2,36,63,29,0.4603174603174603,True,False,74.056,inf,0.7634920634920634,3.659527183945483,24.015495696735726,34.96083872957139,505299.0346405179,213104.76268681104,0.08333333333333333,,,,,,,,,,,0.16666666666666666,,0.25,0.3055555555555556,0.05555555555555555,0.1388888888888889,,,,,0.4722222222222222,,,,,,,,,,,0.4444444444444444,,0.08333333333333333,,,,,,,0.0018153439999935017,0.003153701000002229
undirected30.edgelist,undirected,local_degree,0.2,36,63,34,0.5396825396825397,True,False,74.056,inf,0.5079365079365079,2.005923887577142,6.91549414962949,25.12651162790698,505299.0346405179,348333.072167775,0.08333333333333333,,,,,,,,,,,0.16666666666666666,,0.25,0.3055555555555556,0.05555555555555555,0.1388888888888889,,,,,0.4722222222222222,,,,,,,,,,,0.3888888888888889,,0.05555555555555555,,0.027777777777777776,0.05555555555555555,,,,0.0003208619999952589,0.0034695029999909366
undirected30.edgelist,undirected,mst,0.2,36,63,35,0.5555555555555556,True,True,74.056,92.07300000000001,0.0,1.2777452574640242,0.16579080471143826,4.443587946741416,505299.0346405179,252188.34179163302,0.08333333333333333,,,,,,,,,,,0.16666666666666666,,0.25,0.3055555555555556,0.05555555555555555,0.1388888888888889,,,,,0.4166666666666667,,,,,,,,,,,0.25,,0.3055555555555556,0.027777777777777776,,,,,,0.000288836000009951,0.005052046000002974
undirected30.edgelist,undirected,t_spanner,0.2,36,63,48,0.7619047619047619,True,True,74.056,78.52,0.0,1.037537930326596,0.010983934105851514,1.9387568555758683,505299.0346405179,348272.239245423,0.08333333333333333,,,,,,,,,,,0.16666666666666666,,0.25,0.3055555555555556,0.05555555555555555,0.1388888888888889,,,,,0.1388888888888889,,,,,,,,,,,0.3055555555555556,,0.3611111111111111,0.1388888888888889,0.05555555555555555,,,,,0.0012208480000026611,0.0047384110000052715
undirected31.edgelist,undirected,original,0.2,89,397,,1.0,True,True,26.833,26.833,0.0,1.0,0.0,1.0,8863868.353824466,8863868.353824466,,0.1348314606741573,0.06741573033707865,0.06741573033707865,,0.033707865168539325,0.033707865168539325,0.011235955056179775,,0.011235955056179775,,0.011235955056179775,,0.02247191011235955,0.011235955056179775,0.0449438202247191,0.07865168539325842,0.11235955056179775,0.19101123595505617,0.16853932584269662,,,0.1348314606741573,0.06741573033707865,0.06741573033707865,,0.033707865168539325,0.033707865168539325,0.011235955056179775,,0.011235955056179775,,0.011235955056179775,,0.02247191011235955,0.011235955056179775,0.0449438202247191,0.07865168539325842,0.11235955056179775,0.19101123595505617,0.16853932584269662,,0.05486468399999467
undirected31.edgelist,undirected,kols,0.2,89,397,88,0.2216624685138539,True,True,26.833,51.066,0.0,1.5328992714878358,0.33187078025702216,5.653818869709151,8863868.353824466,471909.55797967705,,0.1348314606741573,0.06741573033707865,0.06741573033707865,,0.033707865168539325,0.033707865168539325,0.011235955056179775,,0.011235955056179775,,0.011235955056179775,,0.02247191011235955,0.011235955056179775,0.0449438202247191,0.07865168539325842,0.11235955056179775,0.19101123595505617,0.16853932584269662,,0.42696629213483145,,,,,,,,,,,0.3258426966292135,,0.15730337078651685,0.0449438202247191,0.02247191011235955,0.02247191011235955,,,,0.0023625149999872974,0.03873510400001123
undirected31.edgelist,undirected,random,0.2,89,397,92,0.23173803526448364,True,False,26.833,inf,0.3628702757916241,8.23134198943628,518.9763397694736,589.7967479674797,8863868.353824466,2048103.5013278085,,0.1348314606741573,0.06741573033707865,0.06741573033707865,,0.033707865168539325,0.033707865168539325,0.011235955056179775,,0.011235955056179775,,0.011235955056179775,,0.02247191011235955,0.011235955056179775,0.0449438202247191,0.07865168539325842,0.11235955056179775,0.19101123595505617,0.16853932584269662,0.10112359550561797,0.25842696629213485,,,,,,,,,,,0.2808988764044944,,0.24719101123595505,0.07865168539325842,0.02247191011235955,,0.011235955056179775,,,0.0003250080000043454,0.034160011000011536
undirected31.edgelist,undirected,k_neighbor,0.2,89,397,82,0.20654911838790932,True,False,26.833,inf,0.7944330949948928,9.212620068845037,619.9270304957771,475.0358565737052,8863868.353824466,2232801.7906732266,,0.1348314606741573,0.06741573033707865,0.06741573033707865,,0.033707865168539325,0.033707865168539325,0.011235955056179775,,0.011235955056179775,,0.011235955056179775,,0.02247191011235955,0.011235955056179775,0.0449438202247191,0.07865168539325842,0.11235955056179775,0.19101123595505617,0.16853932584269662,,0.42696629213483145,,,,,,,,,,,0.3595505617977528,,0.16853932584269662,0.033707865168539325,0.011235955056179775,,,,,0.0046259309999925335,0.029923814999989418
undirected31.edgelist,undirected,local_degree,0.2,89,397,86,0.21662468513853905,True,False,26.833,inf,0.6167007150153218,3.3724320570443185,29.257071546849282,124.26623376623377,8863868.353824466,3258010.3034035414,,0.1348314606741573,0.06741573033707865,0.06741573033707865,,0.033707865168539325,0.033707865168539325,0.011235955056179775,,0.011235955056179775,,0.011235955056179775,,0.02247191011235955,0.011235955056179775,0.0449438202247191,0.07865168539325842,0.11235955056179775,0.19101123595505617,0.16853932584269662,,0.7752808988764045,,,,,0.011235955056179775,,,,0.011235955056179775,,0.10112359550561797,,0.02247191011235955,,0.02247191011235955,0.02247191011235955,,0.02247191011235955,0.011235955056179775,0.0010494070000106603,0.03124949400000787
undirected31.edgelist,undirected,mst,0.2,89,397,88,0.2216624685138539,True,True,26.833,51.066,0.0,1.5328992714878358,0.33187078025702216,5.653818869709151,8863868.353824466,471909.55797967705,,0.1348314606741573,0.06741573033707865,0.06741573033707865,,0.033707865168539325,0.033707865168539325,0.011235955056179775,,0.011235955056179775,,0.011235955056179775,,0.02247191011235955,0.011235955056179775,0.0449438202247191,0.07865168539325842,0.11235955056179775,0.19101123595505617,0.16853932584269662,,0.42696629213483145,,,,,,,,,,,0.3258426966292135,,0.15730337078651685,0.0449438202247191,0.02247191011235955,0.02247191011235955,,,,0.0009201020000091376,0.0405755289999945
undirected31.edgelist,undirected,t_spanner,0.2,89,397,127,0.3198992443324937,True,True,26.833,31.080000000000005,0.0,1.0614205980991147,0.017488572079887917,1.9979553318653664,8863868.353824466,886395.588632512,,0.1348314606741573,0.06741573033707865,0.06741573033707865,,0.033707865168539325,0.033707865168539325,0.011235955056179775,,0.011235955056179775,,0.011235955056179775,,0.02247191011235955,0.011235955056179775,0.0449438202247191,0.07865168539325842,0.11235955056179775,0.19101123595505617,0.16853932584269662,,0.21348314606741572,,,,,,,,,,,0.2808988764044944,,0.21348314606741572,0.1348314606741573,0.07865168539325842,0.0449438202247191,0.033707865168539325,,,0.024044704000004913,0.04179271600000334
undirected32.edgelist,undirected,original,0.2,85,380,,1.0,True,True,28.469,28.469,0.0,1.0,0.0,1.0,7115471.931043359,7115471.931043359,,0.11764705882352941,0.058823529411764705,0.08235294117647059,0.07058823529411765,0.011764705882352941,,0.023529411764705882,,,,,,,0.011764705882352941,0.058823529411764705,0.07058823529411765,0.16470588235294117,0.21176470588235294,0.11764705882352941,,,0.11764705882352941,0.058823529411764705,0.08235294117647059,0.07058823529411765,0.011764705882352941,,0.023529411764705882,,,,,,,0.011764705882352941,0.058823529411764705,0.07058823529411765,0.16470588235294117,0.21176470588235294,0.11764705882352941,,0.04657264400000827
undirected32.edgelist,undirected,kols,0.2,85,380,84,0.22105263157894736,True,True,28.469,51.14500000000001,0.0,1.5074854984944723,0.3382759684851792,6.431242078580483,7115471.931043359,462922.25984661217,,0.11764705882352941,0.058823529411764705,0.08235294117647059,0.07058823529411765,0.011764705882352941,,0.023529411764705882,,,,,,,0.011764705882352941,0.058823529411764705,0.07058823529411765,0.16470588235294117,0.21176470588235294,0.11764705882352941,,0.4117647058823529,,,,,,,,,,,0.3058823529411765,,0.18823529411764706,0.08235294117647059,0.011764705882352941,,,,,0.0020539620000192826,0.10879938899998365
undirected32.edgelist,undirected,random,0.2,85,380,87,0.22894736842105262,True,False,28.469,inf,0.2434173669467787,5.567433419825388,46.04254233227375,172.21522309711284,7115471.931043359,1911474.390811922,,0.11764705882352941,0.058823529411764705,0.08235294117647059,0.07058823529411765,0.011764705882352941,,0.023529411764705882,,,,,,,0.011764705882352941,0.058823529411764705,0.07058823529411765,0.16470588235294117,0.21176470588235294,0.11764705882352941,0.12941176470588237,0.2235294117647059,,,,,,,,,,,0.2823529411764706,,0.24705882352941178,0.08235294117647059,0.023529411764705882,0.011764705882352941,,,,0.00031592700000260265,0.031351517999979706
undirected32.edgelist,undirected,k_neighbor,0.2,85,380,79,0.20789473684210527,True,False,28.469,inf,0.7591036414565826,8.143047312011998,267.39776092655774,364.38582677165357,7115471.931043359,2199616.9035864067,,0.11764705882352941,0.058823529411764705,0.08235294117647059,0.07058823529411765,0.011764705882352941,,0.023529411764705882,,,,,,,0.011764705882352941,0.058823529411764705,0.07058823529411765,0.16470588235294117,0.21176470588235294,0.11764705882352941,,0.4235294117647059,,,,,,,,,,,0.3411764705882353,,0.18823529411764706,0.047058823529411764,,,,,,0.004276365999999143,0.02686745399998358
undirected32.edgelist,undirected,local_degree,0.2,85,380,83,0.21842105263157896,True,False,28.469,inf,0.5058823529411764,3.6912997980120923,52.65623829582293,205.20197044334972,7115471.931043359,2855147.1114506475,,0.11764705882352941,0.058823529411764705,0.08235294117647059,0.07058823529411765,0.011764705882352941,,0.023529411764705882,,,,,,,0.011764705882352941,0.058823529411764705,0.07058823529411765,0.16470588235294117,0.21176470588235294,0.11764705882352941,,0.7764705882352941,,,,,,0.011764705882352941,0.011764705882352941,,,,0.09411764705882353,,0.03529411764705882,,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.023529411764705882,0.0009581570000136708,0.02910195799998405
undirected32.edgelist,undirected,mst,0.2,85,380,84,0.22105263157894736,True,True,28.469,51.14500000000001,0.0,1.5074854984944723,0.3382759684851792,6.431242078580483,7115471.931043359,462922.25984661217,,0.11764705882352941,0.058823529411764705,0.08235294117647059,0.07058823529411765,0.011764705882352941,,0.023529411764705882,,,,,,,0.011764705882352941,0.058823529411764705,0.07058823529411765,0.16470588235294117,0.21176470588235294,0.11764705882352941,,0.4117647058823529,,,,,,,,,,,0.3058823529411765,,0.18823529411764706,0.08235294117647059,0.011764705882352941,,,,,0.0008350919999884354,0.0354064889999961
undirected32.edgelist,undirected,t_spanner,0.2,85,380,129,0.3394736842105263,True,True,28.469,31.792999999999996,0.0,1.0724031950330994,0.023244928331450677,1.9903244166192373,7115471.931043359,1086962.6435156588,,0.11764705882352941,0.058823529411764705,0.08235294117647059,0.07058823529411765,0.011764705882352941,,0.023529411764705882,,,,,,,0.011764705882352941,0.058823529411764705,0.07058823529411765,0.16470588235294117,0.21176470588235294,0.11764705882352941,,0.11764705882352941,,,,,,,,,,,0.24705882352941178,,0.2823529411764706,0.23529411764705882,0.08235294117647059,0.023529411764705882,0.011764705882352941,,,0.019659296999975595,0.038383551000009675
undirected33.edgelist,undirected,original,0.2,57,141,,1.0,True,True,46.64,46.64,0.0,1.0,0.0,1.0,1482437.8486413541,1482437.8486413541,0.03508771929824561,0.017543859649122806,,,,,,,,,,0.07017543859649122,,0.15789473684210525,0.15789473684210525,0.22807017543859648,0.12280701754385964,0.08771929824561403,0.10526315789473684,0.017543859649122806,,0.03508771929824561,0.017543859649122806,,,,,,,,,,0.07017543859649122,,0.15789473684210525,0.15789473684210525,0.22807017543859648,0.12280701754385964,0.08771929824561403,0.10526315789473684,0.017543859649122806,,0.014895277000022134
undirected33.edgelist,undirected,kols,0.2,57,141,56,0.3971631205673759,True,True,46.64,68.241,0.0,1.2874380399824223,0.1695133870917387,4.61761102603369,1482437.8486413541,290512.4671233311,0.03508771929824561,0.017543859649122806,,,,,,,,,,0.07017543859649122,,0.15789473684210525,0.15789473684210525,0.22807017543859648,0.12280701754385964,0.08771929824561403,0.10526315789473684,0.017543859649122806,,0.40350877192982454,,,,,,,,,,,0.3157894736842105,,0.22807017543859648,0.017543859649122806,0.03508771929824561,,,,,0.0010713220000013735,0.011654987000014216
undirected33.edgelist,undirected,random,0.2,57,141,32,0.22695035460992907,True,False,46.64,inf,0.8972431077694235,2.575408162728882,9.456186349993013,26.564406779661013,1482437.8486413541,432924.2697727191,0.03508771929824561,0.017543859649122806,,,,,,,,,,0.07017543859649122,,0.15789473684210525,0.15789473684210525,0.22807017543859648,0.12280701754385964,0.08771929824561403,0.10526315789473684,0.017543859649122806,0.24561403508771928,0.49122807017543857,,,,,,,,,,,0.19298245614035087,,0.03508771929824561,0.03508771929824561,,,,,,0.00015875299999379422,0.008098422000017536
undirected33.edgelist,undirected,k_neighbor,0.2,57,141,49,0.3475177304964539,True,False,46.64,inf,0.8226817042606517,2.763350962559006,6.624395696322819,25.744680851063826,1482437.8486413541,545926.2657782581,0.03508771929824561,0.017543859649122806,,,,,,,,,,0.07017543859649122,,0.15789473684210525,0.15789473684210525,0.22807017543859648,0.12280701754385964,0.08771929824561403,0.10526315789473684,0.017543859649122806,,0.5087719298245614,,,,,,,,,,,0.2982456140350877,,0.15789473684210525,0.03508771929824561,,,,,,0.0029319690000022547,0.008732024000011052
undirected33.edgelist,undirected,local_degree,0.2,57,141,55,0.3900709219858156,True,False,46.64,inf,0.19172932330827067,2.9588504055002476,94.26305310577439,304.3488372093023,1482437.8486413541,898374.7731775783,0.03508771929824561,0.017543859649122806,,,,,,,,,,0.07017543859649122,,0.15789473684210525,0.15789473684210525,0.22807017543859648,0.12280701754385964,0.08771929824561403,0.10526315789473684,0.017543859649122806,,0.631578947368421,0.017543859649122806,,,,,,,,,,0.17543859649122806,,0.08771929824561403,0.017543859649122806,0.03508771929824561,,0.017543859649122806,0.017543859649122806,,0.0005265599999972892,0.011065403999992895
undirected33.edgelist,undirected,mst,0.2,57,141,56,0.3971631205673759,True,True,46.64,68.241,0.0,1.2874380399824223,0.1695133870917387,4.61761102603369,1482437.8486413541,290512.4671233311,0.03508771929824561,0.017543859649122806,,,,,,,,,,0.07017543859649122,,0.15789473684210525,0.15789473684210525,0.22807017543859648,0.12280701754385964,0.08771929824561403,0.10526315789473684,0.017543859649122806,,0.40350877192982454,,,,,,,,,,,0.3157894736842105,,0.22807017543859648,0.017543859649122806,0.03508771929824561,,,,,0.00042547399999648405,0.012353776999987076
undirected33.edgelist,undirected,t_spanner,0.2,57,141,75,0.5319148936170213,True,True,46.64,54.159000000000006,0.0,1.0602013386056963,0.020426661840979042,1.9985218033998522,1482437.8486413541,414722.3882121912,0.03508771929824561,0.017543859649122806,,,,,,,,,,0.07017543859649122,,0.15789473684210525,0.15789473684210525,0.22807017543859648,0.12280701754385964,0.08771929824561403,0.10526315789473684,0.017543859649122806,,0.21052631578947367,,,,,,,,,,,0.22807017543859648,,0.3684210526315789,0.12280701754385964,0.05263157894736842,0.017543859649122806,,,,0.003936514999992369,0.012815832000001137
undirected34.edgelist,undirected,original,0.2,53,132,,1.0,True,True,53.383,53.383,0.0,1.0,0.0,1.0,2428153.570780352,2428153.570780352,0.018867924528301886,0.07547169811320754,,,,,,,,,,0.1509433962264151,,0.1509433962264151,0.20754716981132076,0.11320754716981132,0.09433962264150944,0.07547169811320754,0.05660377358490566,0.05660377358490566,,0.018867924528301886,0.07547169811320754,,,,,,,,,,0.1509433962264151,,0.1509433962264151,0.20754716981132076,0.11320754716981132,0.09433962264150944,0.07547169811320754,0.05660377358490566,0.05660377358490566,,0.012774852999996256
undirected34.edgelist,undirected,kols,0.2,53,132,52,0.3939393939393939,True,True,53.383,88.739,0.0,1.5558733658184105,0.5269446952478574,6.715643728042983,2428153.570780352,636752.769727109,0.018867924528301886,0.07547169811320754,,,,,,,,,,0.1509433962264151,,0.1509433962264151,0.20754716981132076,0.11320754716981132,0.09433962264150944,0.07547169811320754,0.05660377358490566,0.05660377358490566,,0.4339622641509434,,,,,,,,,,,0.2641509433962264,,0.2641509433962264,0.018867924528301886,,,0.018867924528301886,,,0.0009958440000161772,0.010653492000017195
undirected34.edgelist,undirected,random,0.2,53,132,28,0.21212121212121213,True,False,53.383,inf,0.9027576197387518,4.2133549174564875,401.4100777578895,234.00495049504948,2428153.570780352,479066.4958105991,0.018867924528301886,0.07547169811320754,,,,,,,,,,0.1509433962264151,,0.1509433962264151,0.20754716981132076,0.11320754716981132,0.09433962264150944,0.07547169811320754,0.05660377358490566,0.05660377358490566,0.33962264150943394,0.3584905660377358,,,,,,,,,,,0.22641509433962265,,0.05660377358490566,0.018867924528301886,,,,,,0.00013932100000602077,0.0069462339999972755
undirected34.edgelist,undirected,k_neighbor,0.2,53,132,48,0.36363636363636365,True,False,53.383,inf,0.681422351233672,3.2600775816162186,8.747605816389735,33.902048417132214,2428153.570780352,1180021.0680901574,0.018867924528301886,0.07547169811320754,,,,,,,,,,0.1509433962264151,,0.1509433962264151,0.20754716981132076,0.11320754716981132,0.09433962264150944,0.07547169811320754,0.05660377358490566,0.05660377358490566,,0.49056603773584906,,,,,,,,,,,0.2641509433962264,,0.20754716981132076,0.018867924528301886,0.018867924528301886,,,,,0.0027779609999925015,0.007561487000003808
undirected34.edgelist,undirected,local_degree,0.2,53,132,52,0.3939393939393939,True,True,53.383,90.608,0.0,2.5020455366461225,52.32740011075828,241.45049504950495,2428153.570780352,1305745.373567309,0.018867924528301886,0.07547169811320754,,,,,,,,,,0.1509433962264151,,0.1509433962264151,0.20754716981132076,0.11320754716981132,0.09433962264150944,0.07547169811320754,0.05660377358490566,0.05660377358490566,,0.6981132075471698,0.018867924528301886,,,,,,,,,,0.09433962264150944,,0.09433962264150944,0.018867924528301886,0.018867924528301886,,0.018867924528301886,0.03773584905660377,,0.0005095890000177405,0.010484767000008333
undirected34.edgelist,undirected,mst,0.2,53,132,52,0.3939393939393939,True,True,53.383,88.739,0.0,1.5558733658184105,0.5269446952478574,6.715643728042983,2428153.570780352,636752.769727109,0.018867924528301886,0.07547169811320754,,,,,,,,,,0.1509433962264151,,0.1509433962264151,0.20754716981132076,0.11320754716981132,0.09433962264150944,0.07547169811320754,0.05660377358490566,0.05660377358490566,,0.4339622641509434,,,,,,,,,,,0.2641509433962264,,0.2641509433962264,0.018867924528301886,,,0.018867924528301886,,,0.0003833989999861842,0.009959963000000016
undirected34.edgelist,undirected,t_spanner,0.2,53,132,76,0.5757575757575758,True,True,53.383,53.383,0.0,1.0646467310025978,0.015445257105658715,1.9883713621220693,2428153.570780352,1092122.138507182,0.018867924528301886,0.07547169811320754,,,,,,,,,,0.1509433962264151,,0.1509433962264151,0.20754716981132076,0.11320754716981132,0.09433962264150944,0.07547169811320754,0.05660377358490566,0.05660377358490566,,0.11320754716981132,,,,,,,,,,,0.3584905660377358,,0.2641509433962264,0.1509433962264151,0.05660377358490566,0.03773584905660377,0.018867924528301886,,,0.0037686919999941892,0.011135664999983419
undirected35.edgelist,undirected,original,0.2,99,481,,1.0,True,True,26.146000000000004,26.146000000000004,0.0,1.0,0.0,1.0,8526331.299698906,8526331.299698906,,0.1717171717171717,0.12121212121212122,0.06060606060606061,0.08080808080808081,0.06060606060606061,0.020202020202020204,0.020202020202020204,,,,,,0.010101010101010102,0.010101010101010102,0.04040404040404041,0.0707070707070707,0.08080808080808081,0.12121212121212122,0.13131313131313133,,,0.1717171717171717,0.12121212121212122,0.06060606060606061,0.08080808080808081,0.06060606060606061,0.020202020202020204,0.020202020202020204,,,,,,0.010101010101010102,0.010101010101010102,0.04040404040404041,0.0707070707070707,0.08080808080808081,0.12121212121212122,0.13131313131313133,,0.07283832800001733
undirected35.edgelist,undirected,kols,0.2,99,481,98,0.20374220374220375,True,True,26.146000000000004,36.23400000000001,0.0,1.5005144865910034,0.3621516185779057,7.961463414634148,8526331.299698906,495959.9795001349,,0.1717171717171717,0.12121212121212122,0.06060606060606061,0.08080808080808081,0.06060606060606061,0.020202020202020204,0.020202020202020204,,,,,,0.010101010101010102,0.010101010101010102,0.04040404040404041,0.0707070707070707,0.08080808080808081,0.12121212121212122,0.13131313131313133,,0.41414141414141414,,,,,,,,,,,0.32323232323232326,,0.18181818181818182,0.04040404040404041,0.030303030303030304,0.010101010101010102,,,,0.0026730450000229666,0.04890727699998365
undirected35.edgelist,undirected,random,0.2,99,481,107,0.22245322245322247,True,False,26.146000000000004,inf,0.22840651412079985,7.933577956961936,148.80895359060372,394.94144144144144,8526331.299698906,2035530.8497246841,,0.1717171717171717,0.12121212121212122,0.06060606060606061,0.08080808080808081,0.06060606060606061,0.020202020202020204,0.020202020202020204,,,,,,0.010101010101010102,0.010101010101010102,0.04040404040404041,0.0707070707070707,0.08080808080808081,0.12121212121212122,0.13131313131313133,0.08080808080808081,0.2222222222222222,,,,,,,,,,,0.35353535353535354,,0.18181818181818182,0.12121212121212122,0.04040404040404041,,,,,0.0003629989999751615,0.0461518839999826
undirected35.edgelist,undirected,k_neighbor,0.2,99,481,90,0.18711018711018712,True,False,26.146000000000004,inf,0.83426097711812,8.649322307161812,229.79676953150084,351.53921568627453,8526331.299698906,2151167.581245641,,0.1717171717171717,0.12121212121212122,0.06060606060606061,0.08080808080808081,0.06060606060606061,0.020202020202020204,0.020202020202020204,,,,,,0.010101010101010102,0.010101010101010102,0.04040404040404041,0.0707070707070707,0.08080808080808081,0.12121212121212122,0.13131313131313133,,0.46464646464646464,,,,,,,,,,,0.30303030303030304,,0.18181818181818182,0.050505050505050504,,,,,,0.005160329000005959,0.03775885000001722
undirected35.edgelist,undirected,local_degree,0.2,99,481,97,0.20166320166320167,True,False,26.146000000000004,inf,0.4345495774067203,6.312935491525282,131.51711240707374,394.0,8526331.299698906,2828717.7276975773,,0.1717171717171717,0.12121212121212122,0.06060606060606061,0.08080808080808081,0.06060606060606061,0.020202020202020204,0.020202020202020204,,,,,,0.010101010101010102,0.010101010101010102,0.04040404040404041,0.0707070707070707,0.08080808080808081,0.12121212121212122,0.13131313131313133,,0.7878787878787878,0.010101010101010102,0.010101010101010102,,,0.010101010101010102,0.010101010101010102,,,,,0.04040404040404041,,0.050505050505050504,0.020202020202020204,0.04040404040404041,0.010101010101010102,,,0.010101010101010102,0.001237934000016594,0.04283773599999563
undirected35.edgelist,undirected,mst,0.2,99,481,98,0.20374220374220375,True,True,26.146000000000004,36.23400000000001,0.0,1.5005144865910034,0.3621516185779057,7.961463414634148,8526331.299698906,495959.9795001348,,0.1717171717171717,0.12121212121212122,0.06060606060606061,0.08080808080808081,0.06060606060606061,0.020202020202020204,0.020202020202020204,,,,,,0.010101010101010102,0.010101010101010102,0.04040404040404041,0.0707070707070707,0.08080808080808081,0.12121212121212122,0.13131313131313133,,0.41414141414141414,,,,,,,,,,,0.32323232323232326,,0.18181818181818182,0.04040404040404041,0.030303030303030304,0.010101010101010102,,,,0.001083011000019951,0.050345900999985815
undirected35.edgelist,undirected,t_spanner,0.2,99,481,137,0.28482328482328484,True,True,26.146000000000004,27.526000000000003,0.0,1.0348513317786576,0.011554590426191065,1.9959489568563906,8526331.299698906,885992.1318445997,,0.1717171717171717,0.12121212121212122,0.06060606060606061,0.08080808080808081,0.06060606060606061,0.020202020202020204,0.020202020202020204,,,,,,0.010101010101010102,0.010101010101010102,0.04040404040404041,0.0707070707070707,0.08080808080808081,0.12121212121212122,0.13131313131313133,,0.2222222222222222,,,,,,,,,,,0.2222222222222222,,0.26262626262626265,0.20202020202020202,0.06060606060606061,0.010101010101010102,0.020202020202020204,,,0.026124895000009474,0.05208587199999215
undirected36.edgelist,undirected,original,0.2,90,399,,1.0,True,True,32.169000000000004,32.169000000000004,0.0,1.0,0.0,1.0,9148985.108429028,9148985.108429028,,0.03333333333333333,0.13333333333333333,0.044444444444444446,0.05555555555555555,0.05555555555555555,0.011111111111111112,,0.011111111111111112,0.011111111111111112,,0.011111111111111112,,,0.022222222222222223,0.08888888888888889,0.1111111111111111,0.14444444444444443,0.15555555555555556,0.1111111111111111,,,0.03333333333333333,0.13333333333333333,0.044444444444444446,0.05555555555555555,0.05555555555555555,0.011111111111111112,,0.011111111111111112,0.011111111111111112,,0.011111111111111112,,,0.022222222222222223,0.08888888888888889,0.1111111111111111,0.14444444444444443,0.15555555555555556,0.1111111111111111,,0.054245813000022736
undirected36.edgelist,undirected,kols,0.2,90,399,89,0.22305764411027568,True,True,32.169000000000004,59.015000000000015,0.0,1.8021581713890804,0.665536191787188,8.625173439048563,9148985.108429028,500464.3381906958,,0.03333333333333333,0.13333333333333333,0.044444444444444446,0.05555555555555555,0.05555555555555555,0.011111111111111112,,0.011111111111111112,0.011111111111111112,,0.011111111111111112,,,0.022222222222222223,0.08888888888888889,0.1111111111111111,0.14444444444444443,0.15555555555555556,0.1111111111111111,,0.35555555555555557,,,,,,,,,,,0.4111111111111111,,0.13333333333333333,0.1,,,,,,0.0023424510000040755,0.039590806999996175
