graph,graph_family,method,rho,n,m_og,m_sparse,edges_ratio,connected_original,connected_sparsified,diameter_original,diameter_sparsified,unreachable_pairs_ratio,stretch_avg,stretch_var,stretch_max,laplacian_qf_original,laplacian_qf_sparsified,degree_distribution_original_in_0,degree_distribution_original_in_1,degree_distribution_original_in_10,degree_distribution_original_in_11,degree_distribution_original_in_12,degree_distribution_original_in_13,degree_distribution_original_in_14,degree_distribution_original_in_15,degree_distribution_original_in_16,degree_distribution_original_in_17,degree_distribution_original_in_18,degree_distribution_original_in_2,degree_distribution_original_in_20,degree_distribution_original_in_3,degree_distribution_original_in_4,degree_distribution_original_in_5,degree_distribution_original_in_6,degree_distribution_original_in_7,degree_distribution_original_in_8,degree_distribution_original_in_9,degree_distribution_original_out_0,degree_distribution_original_out_1,degree_distribution_original_out_10,degree_distribution_original_out_11,degree_distribution_original_out_12,degree_distribution_original_out_13,degree_distribution_original_out_14,degree_distribution_original_out_15,degree_distribution_original_out_16,degree_distribution_original_out_17,degree_distribution_original_out_18,degree_distribution_original_out_19,degree_distribution_original_out_2,degree_distribution_original_out_3,degree_distribution_original_out_4,degree_distribution_original_out_5,degree_distribution_original_out_6,degree_distribution_original_out_7,degree_distribution_original_out_8,degree_distribution_original_out_9,degree_distribution_sparsified_1,degree_distribution_sparsified_2,degree_distribution_sparsified_3,degree_distribution_sparsified_4,degree_distribution_sparsified_5,degree_distribution_sparsified_6,degree_distribution_sparsified_7,degree_distribution_sparsified_in_0,degree_distribution_sparsified_in_1,degree_distribution_sparsified_in_10,degree_distribution_sparsified_in_11,degree_distribution_sparsified_in_12,degree_distribution_sparsified_in_13,degree_distribution_sparsified_in_14,degree_distribution_sparsified_in_15,degree_distribution_sparsified_in_16,degree_distribution_sparsified_in_17,degree_distribution_sparsified_in_18,degree_distribution_sparsified_in_2,degree_distribution_sparsified_in_20,degree_distribution_sparsified_in_3,degree_distribution_sparsified_in_4,degree_distribution_sparsified_in_5,degree_distribution_sparsified_in_6,degree_distribution_sparsified_in_7,degree_distribution_sparsified_in_8,degree_distribution_sparsified_in_9,degree_distribution_sparsified_out_0,degree_distribution_sparsified_out_1,degree_distribution_sparsified_out_10,degree_distribution_sparsified_out_11,degree_distribution_sparsified_out_12,degree_distribution_sparsified_out_13,degree_distribution_sparsified_out_14,degree_distribution_sparsified_out_15,degree_distribution_sparsified_out_16,degree_distribution_sparsified_out_17,degree_distribution_sparsified_out_18,degree_distribution_sparsified_out_19,degree_distribution_sparsified_out_2,degree_distribution_sparsified_out_3,degree_distribution_sparsified_out_4,degree_distribution_sparsified_out_5,degree_distribution_sparsified_out_6,degree_distribution_sparsified_out_7,degree_distribution_sparsified_out_8,degree_distribution_sparsified_out_9,sparsify_time,metric_time
directed1.edgelist,directed,original,0.2,68,497,,1.0,True,True,inf,inf,1.0,inf,inf,inf,12710136.386247177,12710136.386247177,,,0.07352941176470588,0.058823529411764705,0.029411764705882353,0.014705882352941176,0.014705882352941176,,,,,0.014705882352941176,,0.04411764705882353,0.029411764705882353,0.11764705882352941,0.20588235294117646,0.19117647058823528,0.11764705882352941,0.08823529411764706,,,0.10294117647058823,0.04411764705882353,0.014705882352941176,0.029411764705882353,0.014705882352941176,,,,,,0.014705882352941176,0.029411764705882353,0.04411764705882353,0.17647058823529413,0.14705882352941177,0.16176470588235295,0.14705882352941177,0.07352941176470588,,,,,,,,,,0.07352941176470588,0.058823529411764705,0.029411764705882353,0.014705882352941176,0.014705882352941176,,,,,0.014705882352941176,,0.04411764705882353,0.029411764705882353,0.11764705882352941,0.20588235294117646,0.19117647058823528,0.11764705882352941,0.08823529411764706,,,0.10294117647058823,0.04411764705882353,0.014705882352941176,0.029411764705882353,0.014705882352941176,,,,,,0.014705882352941176,0.029411764705882353,0.04411764705882353,0.17647058823529413,0.14705882352941177,0.16176470588235295,0.14705882352941177,0.07352941176470588,,0.037699954000345315
directed1.edgelist,directed,kols,0.2,68,497,99,0.19919517102615694,True,True,inf,inf,1.0,inf,inf,inf,12710136.386247177,1172490.248528,,,0.07352941176470588,0.058823529411764705,0.029411764705882353,0.014705882352941176,0.014705882352941176,,,,,0.014705882352941176,,0.04411764705882353,0.029411764705882353,0.11764705882352941,0.20588235294117646,0.19117647058823528,0.11764705882352941,0.08823529411764706,,,0.10294117647058823,0.04411764705882353,0.014705882352941176,0.029411764705882353,0.014705882352941176,,,,,,0.014705882352941176,0.029411764705882353,0.04411764705882353,0.17647058823529413,0.14705882352941177,0.16176470588235295,0.14705882352941177,0.07352941176470588,,,,,,,,0.014705882352941176,0.5294117647058824,,,,,,,,,,0.4411764705882353,,0.014705882352941176,,,,,,,0.5882352941176471,0.11764705882352941,0.029411764705882353,,,,,,,,,,0.07352941176470588,0.04411764705882353,0.058823529411764705,0.014705882352941176,0.058823529411764705,0.014705882352941176,,,0.0007431230005749967,0.02077804699911212
directed1.edgelist,directed,random,0.2,68,497,400,0.8048289738430584,True,True,inf,inf,1.0,inf,inf,inf,12710136.386247177,10193796.74082728,,,0.07352941176470588,0.058823529411764705,0.029411764705882353,0.014705882352941176,0.014705882352941176,,,,,0.014705882352941176,,0.04411764705882353,0.029411764705882353,0.11764705882352941,0.20588235294117646,0.19117647058823528,0.11764705882352941,0.08823529411764706,,,0.10294117647058823,0.04411764705882353,0.014705882352941176,0.029411764705882353,0.014705882352941176,,,,,,0.014705882352941176,0.029411764705882353,0.04411764705882353,0.17647058823529413,0.14705882352941177,0.16176470588235295,0.14705882352941177,0.07352941176470588,,,,,,,,,,0.014705882352941176,0.029411764705882353,0.014705882352941176,,,,,,,0.058823529411764705,,0.08823529411764706,0.11764705882352941,0.19117647058823528,0.19117647058823528,0.14705882352941177,0.07352941176470588,0.07352941176470588,,,0.04411764705882353,,,,,,,,,,0.04411764705882353,0.058823529411764705,0.14705882352941177,0.17647058823529413,0.25,0.10294117647058823,0.10294117647058823,0.07352941176470588,0.0007707389995630365,0.03499345900127082
directed1.edgelist,directed,k_neighbor,0.2,68,497,64,0.12877263581488935,True,False,inf,inf,0.6979806848112379,inf,inf,inf,12710136.386247177,2526746.5415486563,,,0.07352941176470588,0.058823529411764705,0.029411764705882353,0.014705882352941176,0.014705882352941176,,,,,0.014705882352941176,,0.04411764705882353,0.029411764705882353,0.11764705882352941,0.20588235294117646,0.19117647058823528,0.11764705882352941,0.08823529411764706,,,0.10294117647058823,0.04411764705882353,0.014705882352941176,0.029411764705882353,0.014705882352941176,,,,,,0.014705882352941176,0.029411764705882353,0.04411764705882353,0.17647058823529413,0.14705882352941177,0.16176470588235295,0.14705882352941177,0.07352941176470588,0.39705882352941174,0.39705882352941174,0.14705882352941177,0.04411764705882353,0.014705882352941176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014480289992206963,0.020657476999986102
directed1.edgelist,directed,local_degree,0.2,68,497,68,0.13682092555331993,True,True,inf,inf,1.0,inf,inf,inf,12710136.386247177,3771999.875174876,,,0.07352941176470588,0.058823529411764705,0.029411764705882353,0.014705882352941176,0.014705882352941176,,,,,0.014705882352941176,,0.04411764705882353,0.029411764705882353,0.11764705882352941,0.20588235294117646,0.19117647058823528,0.11764705882352941,0.08823529411764706,,,0.10294117647058823,0.04411764705882353,0.014705882352941176,0.029411764705882353,0.014705882352941176,,,,,,0.014705882352941176,0.029411764705882353,0.04411764705882353,0.17647058823529413,0.14705882352941177,0.16176470588235295,0.14705882352941177,0.07352941176470588,,,,,,,,0.7352941176470589,0.10294117647058823,0.029411764705882353,,,,,,,,,0.04411764705882353,,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,,0.014705882352941176,0.014705882352941176,,1.0,,,,,,,,,,,,,,,,,,,0.0006253249994188081,0.02014749200134247
directed1.edgelist,directed,mst,0.2,68,497,67,0.13480885311871227,True,True,inf,28.164,0.0,inf,inf,inf,12710136.386247177,335337.82358354825,,,0.07352941176470588,0.058823529411764705,0.029411764705882353,0.014705882352941176,0.014705882352941176,,,,,0.014705882352941176,,0.04411764705882353,0.029411764705882353,0.11764705882352941,0.20588235294117646,0.19117647058823528,0.11764705882352941,0.08823529411764706,,,0.10294117647058823,0.04411764705882353,0.014705882352941176,0.029411764705882353,0.014705882352941176,,,,,,0.014705882352941176,0.029411764705882353,0.04411764705882353,0.17647058823529413,0.14705882352941177,0.16176470588235295,0.14705882352941177,0.07352941176470588,0.39705882352941174,0.35294117647058826,0.17647058823529413,0.029411764705882353,0.04411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014498019991151523,0.023647010999411577
directed1.edgelist,directed,t_spanner,0.2,68,497,178,0.358148893360161,True,True,inf,inf,1.0,inf,inf,inf,12710136.386247177,486516.8754622452,,,0.07352941176470588,0.058823529411764705,0.029411764705882353,0.014705882352941176,0.014705882352941176,,,,,0.014705882352941176,,0.04411764705882353,0.029411764705882353,0.11764705882352941,0.20588235294117646,0.19117647058823528,0.11764705882352941,0.08823529411764706,,,0.10294117647058823,0.04411764705882353,0.014705882352941176,0.029411764705882353,0.014705882352941176,,,,,,0.014705882352941176,0.029411764705882353,0.04411764705882353,0.17647058823529413,0.14705882352941177,0.16176470588235295,0.14705882352941177,0.07352941176470588,,,,,,,,,0.16176470588235295,,,,,,,,,,0.38235294117647056,,0.22058823529411764,0.17647058823529413,0.029411764705882353,0.029411764705882353,,,,,0.16176470588235295,,,,,,,,,,,0.38235294117647056,0.22058823529411764,0.17647058823529413,0.029411764705882353,0.029411764705882353,,,,0.018004456998824026,0.028382688999045058
directed10.edgelist,directed,original,0.2,78,584,,1.0,True,True,inf,inf,1.0,inf,inf,inf,20485616.28534965,20485616.28534965,,,0.08974358974358974,0.0641025641025641,0.02564102564102564,0.01282051282051282,,0.02564102564102564,,,,0.01282051282051282,,0.05128205128205128,0.07692307692307693,0.08974358974358974,0.15384615384615385,0.1282051282051282,0.15384615384615385,0.11538461538461539,,,0.1282051282051282,0.02564102564102564,0.02564102564102564,0.02564102564102564,,,0.01282051282051282,,0.01282051282051282,,0.02564102564102564,0.0641025641025641,0.038461538461538464,0.11538461538461539,0.1282051282051282,0.16666666666666666,0.14102564102564102,0.08974358974358974,,,,,,,,,,0.08974358974358974,0.0641025641025641,0.02564102564102564,0.01282051282051282,,0.02564102564102564,,,,0.01282051282051282,,0.05128205128205128,0.07692307692307693,0.08974358974358974,0.15384615384615385,0.1282051282051282,0.15384615384615385,0.11538461538461539,,,0.1282051282051282,0.02564102564102564,0.02564102564102564,0.02564102564102564,,,0.01282051282051282,,0.01282051282051282,,0.02564102564102564,0.0641025641025641,0.038461538461538464,0.11538461538461539,0.1282051282051282,0.16666666666666666,0.14102564102564102,0.08974358974358974,,0.05045268000139913
directed10.edgelist,directed,kols,0.2,78,584,116,0.19863013698630136,True,True,inf,inf,1.0,inf,inf,inf,20485616.28534965,2356458.695405,,,0.08974358974358974,0.0641025641025641,0.02564102564102564,0.01282051282051282,,0.02564102564102564,,,,0.01282051282051282,,0.05128205128205128,0.07692307692307693,0.08974358974358974,0.15384615384615385,0.1282051282051282,0.15384615384615385,0.11538461538461539,,,0.1282051282051282,0.02564102564102564,0.02564102564102564,0.02564102564102564,,,0.01282051282051282,,0.01282051282051282,,0.02564102564102564,0.0641025641025641,0.038461538461538464,0.11538461538461539,0.1282051282051282,0.16666666666666666,0.14102564102564102,0.08974358974358974,,,,,,,,,0.5128205128205128,,,,,,,,,,0.48717948717948717,,,,,,,,,0.5384615384615384,0.14102564102564102,,0.01282051282051282,0.01282051282051282,,,,,,,,0.14102564102564102,0.038461538461538464,0.038461538461538464,0.01282051282051282,0.038461538461538464,0.01282051282051282,,0.01282051282051282,0.0007794760003889678,0.026985743999830447
directed10.edgelist,directed,random,0.2,78,584,470,0.8047945205479452,True,True,inf,inf,1.0,inf,inf,inf,20485616.28534965,16994041.040316634,,,0.08974358974358974,0.0641025641025641,0.02564102564102564,0.01282051282051282,,0.02564102564102564,,,,0.01282051282051282,,0.05128205128205128,0.07692307692307693,0.08974358974358974,0.15384615384615385,0.1282051282051282,0.15384615384615385,0.11538461538461539,,,0.1282051282051282,0.02564102564102564,0.02564102564102564,0.02564102564102564,,,0.01282051282051282,,0.01282051282051282,,0.02564102564102564,0.0641025641025641,0.038461538461538464,0.11538461538461539,0.1282051282051282,0.16666666666666666,0.14102564102564102,0.08974358974358974,,,,,,,,,,0.038461538461538464,0.038461538461538464,0.01282051282051282,0.01282051282051282,,,,,,0.02564102564102564,,0.14102564102564102,0.14102564102564102,0.11538461538461539,0.19230769230769232,0.14102564102564102,0.1282051282051282,0.01282051282051282,,0.01282051282051282,0.05128205128205128,0.02564102564102564,,,,,0.01282051282051282,,,,0.0641025641025641,0.07692307692307693,0.0641025641025641,0.19230769230769232,0.2692307692307692,0.10256410256410256,0.05128205128205128,0.07692307692307693,0.0006848650009487756,0.046466626999972505
directed10.edgelist,directed,k_neighbor,0.2,78,584,72,0.1232876712328767,True,False,inf,inf,0.710955710955711,inf,inf,inf,20485616.28534965,3072534.594441139,,,0.08974358974358974,0.0641025641025641,0.02564102564102564,0.01282051282051282,,0.02564102564102564,,,,0.01282051282051282,,0.05128205128205128,0.07692307692307693,0.08974358974358974,0.15384615384615385,0.1282051282051282,0.15384615384615385,0.11538461538461539,,,0.1282051282051282,0.02564102564102564,0.02564102564102564,0.02564102564102564,,,0.01282051282051282,,0.01282051282051282,,0.02564102564102564,0.0641025641025641,0.038461538461538464,0.11538461538461539,0.1282051282051282,0.16666666666666666,0.14102564102564102,0.08974358974358974,0.4230769230769231,0.3974358974358974,0.11538461538461539,0.038461538461538464,0.02564102564102564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016678340016369475,0.027803827999377972
directed10.edgelist,directed,local_degree,0.2,78,584,78,0.13356164383561644,True,False,inf,inf,1.0,inf,inf,inf,20485616.28534965,7401986.858472231,,,0.08974358974358974,0.0641025641025641,0.02564102564102564,0.01282051282051282,,0.02564102564102564,,,,0.01282051282051282,,0.05128205128205128,0.07692307692307693,0.08974358974358974,0.15384615384615385,0.1282051282051282,0.15384615384615385,0.11538461538461539,,,0.1282051282051282,0.02564102564102564,0.02564102564102564,0.02564102564102564,,,0.01282051282051282,,0.01282051282051282,,0.02564102564102564,0.0641025641025641,0.038461538461538464,0.11538461538461539,0.1282051282051282,0.16666666666666666,0.14102564102564102,0.08974358974358974,,,,,,,,0.7435897435897436,0.0641025641025641,,,,,,0.01282051282051282,,,,0.0641025641025641,,0.038461538461538464,0.02564102564102564,0.01282051282051282,,,0.01282051282051282,0.02564102564102564,,1.0,,,,,,,,,,,,,,,,,,,0.0007727130014245631,0.026675385000999086
directed10.edgelist,directed,mst,0.2,78,584,77,0.13184931506849315,True,True,inf,26.636000000000003,0.0,inf,inf,inf,20485616.28534965,361143.0807238241,,,0.08974358974358974,0.0641025641025641,0.02564102564102564,0.01282051282051282,,0.02564102564102564,,,,0.01282051282051282,,0.05128205128205128,0.07692307692307693,0.08974358974358974,0.15384615384615385,0.1282051282051282,0.15384615384615385,0.11538461538461539,,,0.1282051282051282,0.02564102564102564,0.02564102564102564,0.02564102564102564,,,0.01282051282051282,,0.01282051282051282,,0.02564102564102564,0.0641025641025641,0.038461538461538464,0.11538461538461539,0.1282051282051282,0.16666666666666666,0.14102564102564102,0.08974358974358974,0.4358974358974359,0.2948717948717949,0.14102564102564102,0.11538461538461539,0.01282051282051282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016948579996096669,0.03185111499988125
directed10.edgelist,directed,t_spanner,0.2,78,584,216,0.3698630136986301,True,True,inf,inf,1.0,inf,inf,inf,20485616.28534965,696552.8571562648,,,0.08974358974358974,0.0641025641025641,0.02564102564102564,0.01282051282051282,,0.02564102564102564,,,,0.01282051282051282,,0.05128205128205128,0.07692307692307693,0.08974358974358974,0.15384615384615385,0.1282051282051282,0.15384615384615385,0.11538461538461539,,,0.1282051282051282,0.02564102564102564,0.02564102564102564,0.02564102564102564,,,0.01282051282051282,,0.01282051282051282,,0.02564102564102564,0.0641025641025641,0.038461538461538464,0.11538461538461539,0.1282051282051282,0.16666666666666666,0.14102564102564102,0.08974358974358974,,,,,,,,,0.16666666666666666,,,,,,,,,,0.3076923076923077,,0.28205128205128205,0.1282051282051282,0.08974358974358974,0.01282051282051282,,0.01282051282051282,,,0.16666666666666666,,,,,,,,,,,0.3076923076923077,0.28205128205128205,0.1282051282051282,0.08974358974358974,0.01282051282051282,,0.01282051282051282,,0.0252820879995852,0.10875514600047609
directed11.edgelist,directed,original,0.2,89,743,,1.0,True,True,inf,inf,1.0,inf,inf,inf,25729167.76049735,25729167.76049735,,,0.1797752808988764,0.12359550561797752,0.02247191011235955,0.011235955056179775,,0.011235955056179775,,,,0.011235955056179775,,,0.033707865168539325,0.0449438202247191,0.11235955056179775,0.16853932584269662,0.15730337078651685,0.12359550561797752,,,0.14606741573033707,0.10112359550561797,0.02247191011235955,0.0449438202247191,0.011235955056179775,0.033707865168539325,0.011235955056179775,,,,,0.033707865168539325,0.0898876404494382,0.10112359550561797,0.0449438202247191,0.15730337078651685,0.07865168539325842,0.12359550561797752,,,,,,,,,,0.1797752808988764,0.12359550561797752,0.02247191011235955,0.011235955056179775,,0.011235955056179775,,,,0.011235955056179775,,,0.033707865168539325,0.0449438202247191,0.11235955056179775,0.16853932584269662,0.15730337078651685,0.12359550561797752,,,0.14606741573033707,0.10112359550561797,0.02247191011235955,0.0449438202247191,0.011235955056179775,0.033707865168539325,0.011235955056179775,,,,,0.033707865168539325,0.0898876404494382,0.10112359550561797,0.0449438202247191,0.15730337078651685,0.07865168539325842,0.12359550561797752,,0.07129966700085788
directed11.edgelist,directed,kols,0.2,89,743,148,0.19919246298788695,True,True,inf,inf,1.0,inf,inf,inf,25729167.76049735,2366079.977608,,,0.1797752808988764,0.12359550561797752,0.02247191011235955,0.011235955056179775,,0.011235955056179775,,,,0.011235955056179775,,,0.033707865168539325,0.0449438202247191,0.11235955056179775,0.16853932584269662,0.15730337078651685,0.12359550561797752,,,0.14606741573033707,0.10112359550561797,0.02247191011235955,0.0449438202247191,0.011235955056179775,0.033707865168539325,0.011235955056179775,,,,,0.033707865168539325,0.0898876404494382,0.10112359550561797,0.0449438202247191,0.15730337078651685,0.07865168539325842,0.12359550561797752,,,,,,,,,0.38202247191011235,,,,,,,,,,0.5730337078651685,,0.0449438202247191,,,,,,,0.5617977528089888,0.14606741573033707,0.011235955056179775,0.02247191011235955,,,,,,,,,0.0449438202247191,0.0449438202247191,0.056179775280898875,0.033707865168539325,0.033707865168539325,0.033707865168539325,,0.011235955056179775,0.0009612739995645825,0.03944695800055342
directed11.edgelist,directed,random,0.2,89,743,602,0.8102288021534321,True,True,inf,inf,1.0,inf,inf,inf,25729167.76049735,20905517.376948368,,,0.1797752808988764,0.12359550561797752,0.02247191011235955,0.011235955056179775,,0.011235955056179775,,,,0.011235955056179775,,,0.033707865168539325,0.0449438202247191,0.11235955056179775,0.16853932584269662,0.15730337078651685,0.12359550561797752,,,0.14606741573033707,0.10112359550561797,0.02247191011235955,0.0449438202247191,0.011235955056179775,0.033707865168539325,0.011235955056179775,,,,,0.033707865168539325,0.0898876404494382,0.10112359550561797,0.0449438202247191,0.15730337078651685,0.07865168539325842,0.12359550561797752,,,,,,,,,0.011235955056179775,0.10112359550561797,0.02247191011235955,0.011235955056179775,,,,,,,0.011235955056179775,,0.056179775280898875,0.07865168539325842,0.1348314606741573,0.12359550561797752,0.2247191011235955,0.15730337078651685,0.06741573033707865,,0.033707865168539325,0.056179775280898875,0.033707865168539325,0.02247191011235955,0.02247191011235955,,0.011235955056179775,,,,,0.011235955056179775,0.07865168539325842,0.12359550561797752,0.11235955056179775,0.06741573033707865,0.15730337078651685,0.1797752808988764,0.0898876404494382,0.0008251790004578652,0.06555234100051166
directed11.edgelist,directed,k_neighbor,0.2,89,743,82,0.11036339165545088,True,False,inf,inf,0.8240551583248212,inf,inf,inf,25729167.76049735,4414223.947373446,,,0.1797752808988764,0.12359550561797752,0.02247191011235955,0.011235955056179775,,0.011235955056179775,,,,0.011235955056179775,,,0.033707865168539325,0.0449438202247191,0.11235955056179775,0.16853932584269662,0.15730337078651685,0.12359550561797752,,,0.14606741573033707,0.10112359550561797,0.02247191011235955,0.0449438202247191,0.011235955056179775,0.033707865168539325,0.011235955056179775,,,,,0.033707865168539325,0.0898876404494382,0.10112359550561797,0.0449438202247191,0.15730337078651685,0.07865168539325842,0.12359550561797752,0.43820224719101125,0.3258426966292135,0.19101123595505617,0.0449438202247191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021277940013533225,0.038630156001090654
directed11.edgelist,directed,local_degree,0.2,89,743,89,0.11978465679676985,True,True,inf,inf,1.0,inf,inf,inf,25729167.76049735,5582639.955984627,,,0.1797752808988764,0.12359550561797752,0.02247191011235955,0.011235955056179775,,0.011235955056179775,,,,0.011235955056179775,,,0.033707865168539325,0.0449438202247191,0.11235955056179775,0.16853932584269662,0.15730337078651685,0.12359550561797752,,,0.14606741573033707,0.10112359550561797,0.02247191011235955,0.0449438202247191,0.011235955056179775,0.033707865168539325,0.011235955056179775,,,,,0.033707865168539325,0.0898876404494382,0.10112359550561797,0.0449438202247191,0.15730337078651685,0.07865168539325842,0.12359550561797752,,,,,,,,0.7078651685393258,0.12359550561797752,0.011235955056179775,0.011235955056179775,,,,,,,,0.0449438202247191,,0.0449438202247191,0.011235955056179775,,,0.011235955056179775,0.011235955056179775,0.02247191011235955,,1.0,,,,,,,,,,,,,,,,,,,0.0008213410001189914,0.03867483799876936
directed11.edgelist,directed,mst,0.2,89,743,88,0.11843876177658143,True,True,inf,30.474000000000004,0.0,inf,inf,inf,25729167.76049735,541886.5046759099,,,0.1797752808988764,0.12359550561797752,0.02247191011235955,0.011235955056179775,,0.011235955056179775,,,,0.011235955056179775,,,0.033707865168539325,0.0449438202247191,0.11235955056179775,0.16853932584269662,0.15730337078651685,0.12359550561797752,,,0.14606741573033707,0.10112359550561797,0.02247191011235955,0.0449438202247191,0.011235955056179775,0.033707865168539325,0.011235955056179775,,,,,0.033707865168539325,0.0898876404494382,0.10112359550561797,0.0449438202247191,0.15730337078651685,0.07865168539325842,0.12359550561797752,0.3707865168539326,0.3707865168539326,0.16853932584269662,0.0898876404494382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021077929995954037,0.044774664000215125
directed11.edgelist,directed,t_spanner,0.2,89,743,264,0.3553162853297443,True,True,inf,inf,1.0,inf,inf,inf,25729167.76049735,1183244.8747766956,,,0.1797752808988764,0.12359550561797752,0.02247191011235955,0.011235955056179775,,0.011235955056179775,,,,0.011235955056179775,,,0.033707865168539325,0.0449438202247191,0.11235955056179775,0.16853932584269662,0.15730337078651685,0.12359550561797752,,,0.14606741573033707,0.10112359550561797,0.02247191011235955,0.0449438202247191,0.011235955056179775,0.033707865168539325,0.011235955056179775,,,,,0.033707865168539325,0.0898876404494382,0.10112359550561797,0.0449438202247191,0.15730337078651685,0.07865168539325842,0.12359550561797752,,,,,,,,,0.11235955056179775,,,,,,,,,,0.2247191011235955,,0.3707865168539326,0.20224719101123595,0.06741573033707865,0.011235955056179775,0.011235955056179775,,,,0.11235955056179775,,,,,,,,,,,0.2247191011235955,0.3707865168539326,0.20224719101123595,0.06741573033707865,0.011235955056179775,0.011235955056179775,,,0.03580684600092354,0.054587152000749484
directed12.edgelist,directed,original,0.2,30,80,,1.0,True,True,inf,inf,1.0,inf,inf,inf,638029.9451278602,638029.9451278602,0.06666666666666667,0.16666666666666666,,,,,,,,,,0.1,,0.4666666666666667,0.1,0.1,,,,,0.1,0.16666666666666666,,,,,,,,,,,0.26666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,,0.03333333333333333,,,,,,,,,,0.06666666666666667,0.16666666666666666,,,,,,,,,,0.1,,0.4666666666666667,0.1,0.1,,,,,0.1,0.16666666666666666,,,,,,,,,,,0.26666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,,0.03333333333333333,,,,0.0037398739987111185
directed12.edgelist,directed,kols,0.2,30,80,29,0.3625,True,False,inf,inf,1.0,inf,inf,inf,638029.9451278602,184870.06095,0.06666666666666667,0.16666666666666666,,,,,,,,,,0.1,,0.4666666666666667,0.1,0.1,,,,,0.1,0.16666666666666666,,,,,,,,,,,0.26666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,,0.03333333333333333,,,,,,,,,,0.1,0.8333333333333334,,,,,,,,,,0.06666666666666667,,,,,,,,,0.5,0.26666666666666666,,,,,,,,,,,0.06666666666666667,0.1,0.06666666666666667,,,,,,0.00024090700026135892,0.002494745998774306
directed12.edgelist,directed,random,0.2,30,80,65,0.8125,True,True,inf,inf,1.0,inf,inf,inf,638029.9451278602,554238.6163541201,0.06666666666666667,0.16666666666666666,,,,,,,,,,0.1,,0.4666666666666667,0.1,0.1,,,,,0.1,0.16666666666666666,,,,,,,,,,,0.26666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,,0.03333333333333333,,,,,,,,,,0.06666666666666667,0.26666666666666666,,,,,,,,,,0.26666666666666666,,0.26666666666666666,0.1,0.03333333333333333,,,,,0.13333333333333333,0.2,,,,,,,,,,,0.3,0.16666666666666666,0.13333333333333333,0.06666666666666667,,,,,0.00013503399895853363,0.0033975719998124987
directed12.edgelist,directed,k_neighbor,0.2,30,80,28,0.35,True,False,inf,inf,0.5218390804597701,inf,inf,inf,638029.9451278602,234992.86183215803,0.06666666666666667,0.16666666666666666,,,,,,,,,,0.1,,0.4666666666666667,0.1,0.1,,,,,0.1,0.16666666666666666,,,,,,,,,,,0.26666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,,0.03333333333333333,,,0.43333333333333335,0.3333333333333333,0.16666666666666666,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00038469799983431585,0.002554086000600364
directed12.edgelist,directed,local_degree,0.2,30,80,27,0.3375,True,False,inf,inf,1.0,inf,inf,inf,638029.9451278602,210013.762819789,0.06666666666666667,0.16666666666666666,,,,,,,,,,0.1,,0.4666666666666667,0.1,0.1,,,,,0.1,0.16666666666666666,,,,,,,,,,,0.26666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,,0.03333333333333333,,,,,,,,,,0.5,0.23333333333333334,,,,,,,,,,0.13333333333333333,,0.13333333333333333,,,,,,,0.1,0.9,,,,,,,,,,,,,,,,,,,0.00020292000044719316,0.0024916300008044345
directed12.edgelist,directed,mst,0.2,30,80,29,0.3625,True,True,inf,48.721,0.0,inf,inf,inf,638029.9451278602,194732.78034592106,0.06666666666666667,0.16666666666666666,,,,,,,,,,0.1,,0.4666666666666667,0.1,0.1,,,,,0.1,0.16666666666666666,,,,,,,,,,,0.26666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,,0.03333333333333333,,,0.43333333333333335,0.3,0.16666666666666666,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004019330008304678,0.0030900199999450706
