graph,graph_family,method,rho,n,m_og,m_sparse,edges_ratio,connected_original,connected_sparsified,diameter_original,diameter_sparsified,unreachable_pairs_ratio,stretch_avg,stretch_var,stretch_max,laplacian_qf_original,laplacian_qf_sparsified,degree_distribution_original_in_0,degree_distribution_original_in_1,degree_distribution_original_in_2,degree_distribution_original_in_3,degree_distribution_original_in_4,degree_distribution_original_in_5,degree_distribution_original_in_6,degree_distribution_original_in_7,degree_distribution_original_in_8,degree_distribution_original_in_9,degree_distribution_original_out_0,degree_distribution_original_out_1,degree_distribution_original_out_10,degree_distribution_original_out_2,degree_distribution_original_out_3,degree_distribution_original_out_4,degree_distribution_original_out_5,degree_distribution_original_out_6,degree_distribution_original_out_7,degree_distribution_original_out_8,degree_distribution_original_out_9,degree_distribution_sparsified_1,degree_distribution_sparsified_2,degree_distribution_sparsified_3,degree_distribution_sparsified_4,degree_distribution_sparsified_5,degree_distribution_sparsified_6,degree_distribution_sparsified_7,degree_distribution_sparsified_in_0,degree_distribution_sparsified_in_1,degree_distribution_sparsified_in_2,degree_distribution_sparsified_in_3,degree_distribution_sparsified_in_4,degree_distribution_sparsified_in_5,degree_distribution_sparsified_in_6,degree_distribution_sparsified_in_7,degree_distribution_sparsified_in_8,degree_distribution_sparsified_in_9,degree_distribution_sparsified_out_0,degree_distribution_sparsified_out_1,degree_distribution_sparsified_out_10,degree_distribution_sparsified_out_2,degree_distribution_sparsified_out_3,degree_distribution_sparsified_out_4,degree_distribution_sparsified_out_5,degree_distribution_sparsified_out_6,degree_distribution_sparsified_out_7,degree_distribution_sparsified_out_8,degree_distribution_sparsified_out_9,sparsify_time,metric_time
planar52.edgelist,planar,kols,0.2,99,282,98,0.3475177304964539,True,True,inf,inf,1.0,inf,inf,inf,1765041.1580906713,203668.33186549906,0.020202020202020204,0.13131313131313133,0.32323232323232326,0.29292929292929293,0.09090909090909091,0.050505050505050504,0.0707070707070707,0.010101010101010102,0.010101010101010102,,0.12121212121212122,0.12121212121212122,,0.21212121212121213,0.23232323232323232,0.08080808080808081,0.13131313131313133,0.08080808080808081,0.020202020202020204,,,,,,,,,,0.31313131313131315,0.45454545454545453,0.18181818181818182,0.030303030303030304,0.020202020202020204,,,,,,0.3333333333333333,0.4444444444444444,,0.13131313131313133,0.08080808080808081,0.010101010101010102,,,,,,0.0017352200000004814,0.00806087099999786
planar52.edgelist,planar,random,0.2,99,282,68,0.24113475177304963,True,False,inf,inf,1.0,inf,inf,inf,1765041.1580906713,564760.6967778807,0.020202020202020204,0.13131313131313133,0.32323232323232326,0.29292929292929293,0.09090909090909091,0.050505050505050504,0.0707070707070707,0.010101010101010102,0.010101010101010102,,0.12121212121212122,0.12121212121212122,,0.21212121212121213,0.23232323232323232,0.08080808080808081,0.13131313131313133,0.08080808080808081,0.020202020202020204,,,,,,,,,,0.47474747474747475,0.41414141414141414,0.08080808080808081,0.020202020202020204,,0.010101010101010102,,,,,0.48484848484848486,0.37373737373737376,,0.1111111111111111,0.030303030303030304,,,,,,,0.00022518399998716632,0.008187273000004325
planar52.edgelist,planar,k_neighbor,0.2,99,282,94,0.3333333333333333,True,False,inf,inf,0.841888270459699,inf,inf,inf,1765041.1580906713,683584.6424518409,0.020202020202020204,0.13131313131313133,0.32323232323232326,0.29292929292929293,0.09090909090909091,0.050505050505050504,0.0707070707070707,0.010101010101010102,0.010101010101010102,,0.12121212121212122,0.12121212121212122,,0.21212121212121213,0.23232323232323232,0.08080808080808081,0.13131313131313133,0.08080808080808081,0.020202020202020204,,,0.3838383838383838,0.3838383838383838,0.18181818181818182,0.050505050505050504,,,,,,,,,,,,,,,,,,,,,,,,,0.005117514000005485,0.0091916739999931
planar52.edgelist,planar,local_degree,0.2,99,282,87,0.30851063829787234,True,False,inf,inf,1.0,inf,inf,inf,1765041.1580906713,568330.4530744213,0.020202020202020204,0.13131313131313133,0.32323232323232326,0.29292929292929293,0.09090909090909091,0.050505050505050504,0.0707070707070707,0.010101010101010102,0.010101010101010102,,0.12121212121212122,0.12121212121212122,,0.21212121212121213,0.23232323232323232,0.08080808080808081,0.13131313131313133,0.08080808080808081,0.020202020202020204,,,,,,,,,,0.5252525252525253,0.26262626262626265,0.13131313131313133,0.04040404040404041,,0.020202020202020204,0.010101010101010102,0.010101010101010102,,,0.12121212121212122,0.8787878787878788,,,,,,,,,,0.0007797540000069603,0.008672906000015246
planar52.edgelist,planar,mst,0.2,99,282,98,0.3475177304964539,True,True,inf,110.32900000000002,0.0,inf,inf,inf,1765041.1580906713,203668.33186549906,0.020202020202020204,0.13131313131313133,0.32323232323232326,0.29292929292929293,0.09090909090909091,0.050505050505050504,0.0707070707070707,0.010101010101010102,0.010101010101010102,,0.12121212121212122,0.12121212121212122,,0.21212121212121213,0.23232323232323232,0.08080808080808081,0.13131313131313133,0.08080808080808081,0.020202020202020204,,,0.37373737373737376,0.37373737373737376,0.16161616161616163,0.08080808080808081,0.010101010101010102,,,,,,,,,,,,,,,,,,,,,,,,0.0012091779999821028,0.018682728999976916
planar52.edgelist,planar,t_spanner,0.2,99,282,242,0.8581560283687943,True,True,inf,inf,1.0,inf,inf,inf,1765041.1580906713,360302.935156875,0.020202020202020204,0.13131313131313133,0.32323232323232326,0.29292929292929293,0.09090909090909091,0.050505050505050504,0.0707070707070707,0.010101010101010102,0.010101010101010102,,0.12121212121212122,0.12121212121212122,,0.21212121212121213,0.23232323232323232,0.08080808080808081,0.13131313131313133,0.08080808080808081,0.020202020202020204,,,,,,,,,,,0.18181818181818182,0.37373737373737376,0.30303030303030304,0.10101010101010101,0.04040404040404041,,,,,,0.18181818181818182,,0.37373737373737376,0.30303030303030304,0.10101010101010101,0.04040404040404041,,,,,0.006621122000012747,0.029665596999990385
planar53.edgelist,planar,original,0.2,99,282,,1.0,True,True,inf,inf,1.0,inf,inf,inf,1693893.4722876481,1693893.4722876481,0.050505050505050504,0.09090909090909091,0.31313131313131315,0.23232323232323232,0.1919191919191919,0.08080808080808081,0.020202020202020204,0.020202020202020204,,,0.10101010101010101,0.15151515151515152,0.010101010101010102,0.21212121212121213,0.23232323232323232,0.13131313131313133,0.0707070707070707,0.04040404040404041,0.050505050505050504,,,,,,,,,,0.050505050505050504,0.09090909090909091,0.31313131313131315,0.23232323232323232,0.1919191919191919,0.08080808080808081,0.020202020202020204,0.020202020202020204,,,0.10101010101010101,0.15151515151515152,0.010101010101010102,0.21212121212121213,0.23232323232323232,0.13131313131313133,0.0707070707070707,0.04040404040404041,0.050505050505050504,,,,0.011039721000003055
planar53.edgelist,planar,kols,0.2,99,282,98,0.3475177304964539,True,True,inf,inf,1.0,inf,inf,inf,1693893.4722876481,321476.4740838371,0.050505050505050504,0.09090909090909091,0.31313131313131315,0.23232323232323232,0.1919191919191919,0.08080808080808081,0.020202020202020204,0.020202020202020204,,,0.10101010101010101,0.15151515151515152,0.010101010101010102,0.21212121212121213,0.23232323232323232,0.13131313131313133,0.0707070707070707,0.04040404040404041,0.050505050505050504,,,,,,,,,,0.3333333333333333,0.42424242424242425,0.18181818181818182,0.04040404040404041,0.020202020202020204,,,,,,0.36363636363636365,0.3838383838383838,,0.1717171717171717,0.06060606060606061,0.020202020202020204,,,,,,0.0017504420000022947,0.008419441000000916
planar53.edgelist,planar,random,0.2,99,282,68,0.24113475177304963,True,False,inf,inf,1.0,inf,inf,inf,1693893.4722876481,485633.5145275149,0.050505050505050504,0.09090909090909091,0.31313131313131315,0.23232323232323232,0.1919191919191919,0.08080808080808081,0.020202020202020204,0.020202020202020204,,,0.10101010101010101,0.15151515151515152,0.010101010101010102,0.21212121212121213,0.23232323232323232,0.13131313131313133,0.0707070707070707,0.04040404040404041,0.050505050505050504,,,,,,,,,,0.5050505050505051,0.3333333333333333,0.1414141414141414,0.010101010101010102,0.010101010101010102,,,,,,0.5050505050505051,0.3333333333333333,,0.1414141414141414,0.010101010101010102,0.010101010101010102,,,,,,0.0002963270000009288,0.007879331999987471
planar53.edgelist,planar,k_neighbor,0.2,99,282,90,0.3191489361702128,True,False,inf,inf,0.898989898989899,inf,inf,inf,1693893.4722876481,678568.618924139,0.050505050505050504,0.09090909090909091,0.31313131313131315,0.23232323232323232,0.1919191919191919,0.08080808080808081,0.020202020202020204,0.020202020202020204,,,0.10101010101010101,0.15151515151515152,0.010101010101010102,0.21212121212121213,0.23232323232323232,0.13131313131313133,0.0707070707070707,0.04040404040404041,0.050505050505050504,,,0.41414141414141414,0.3838383838383838,0.1717171717171717,0.030303030303030304,,,,,,,,,,,,,,,,,,,,,,,,,0.005487083999980769,0.009240300000016077
planar53.edgelist,planar,local_degree,0.2,99,282,89,0.31560283687943264,True,False,inf,inf,1.0,inf,inf,inf,1693893.4722876481,455356.786828502,0.050505050505050504,0.09090909090909091,0.31313131313131315,0.23232323232323232,0.1919191919191919,0.08080808080808081,0.020202020202020204,0.020202020202020204,,,0.10101010101010101,0.15151515151515152,0.010101010101010102,0.21212121212121213,0.23232323232323232,0.13131313131313133,0.0707070707070707,0.04040404040404041,0.050505050505050504,,,,,,,,,,0.5151515151515151,0.2727272727272727,0.1111111111111111,0.050505050505050504,0.020202020202020204,0.010101010101010102,0.020202020202020204,,,,0.10101010101010101,0.898989898989899,,,,,,,,,,0.0007425809999972444,0.008076802000005046
planar53.edgelist,planar,mst,0.2,99,282,98,0.3475177304964539,True,True,inf,97.49700000000001,0.0,inf,inf,inf,1693893.4722876481,321476.47408383706,0.050505050505050504,0.09090909090909091,0.31313131313131315,0.23232323232323232,0.1919191919191919,0.08080808080808081,0.020202020202020204,0.020202020202020204,,,0.10101010101010101,0.15151515151515152,0.010101010101010102,0.21212121212121213,0.23232323232323232,0.13131313131313133,0.0707070707070707,0.04040404040404041,0.050505050505050504,,,0.43434343434343436,0.2828282828282828,0.1717171717171717,0.09090909090909091,0.020202020202020204,,,,,,,,,,,,,,,,,,,,,,,,0.0011948329999995622,0.01882709499997759
planar53.edgelist,planar,t_spanner,0.2,99,282,248,0.8794326241134752,True,True,inf,inf,1.0,inf,inf,inf,1693893.4722876481,420997.6201077351,0.050505050505050504,0.09090909090909091,0.31313131313131315,0.23232323232323232,0.1919191919191919,0.08080808080808081,0.020202020202020204,0.020202020202020204,,,0.10101010101010101,0.15151515151515152,0.010101010101010102,0.21212121212121213,0.23232323232323232,0.13131313131313133,0.0707070707070707,0.04040404040404041,0.050505050505050504,,,,,,,,,,,0.1919191919191919,0.35353535353535354,0.26262626262626265,0.16161616161616163,0.010101010101010102,0.020202020202020204,,,,,0.1919191919191919,,0.35353535353535354,0.26262626262626265,0.16161616161616163,0.010101010101010102,0.020202020202020204,,,,0.007958586000000878,0.02942213800000104
planar54.edgelist,planar,original,0.2,65,180,,1.0,True,True,inf,inf,1.0,inf,inf,inf,1492988.9043763224,1492988.9043763224,0.07692307692307693,0.09230769230769231,0.3230769230769231,0.2,0.18461538461538463,0.07692307692307693,0.03076923076923077,,0.015384615384615385,,0.15384615384615385,0.09230769230769231,,0.13846153846153847,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.06153846153846154,0.015384615384615385,,,,,,,,,,0.07692307692307693,0.09230769230769231,0.3230769230769231,0.2,0.18461538461538463,0.07692307692307693,0.03076923076923077,,0.015384615384615385,,0.15384615384615385,0.09230769230769231,,0.13846153846153847,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.06153846153846154,0.015384615384615385,,,,0.005988294999980326
planar54.edgelist,planar,kols,0.2,65,180,64,0.35555555555555557,True,True,inf,inf,1.0,inf,inf,inf,1492988.9043763224,225852.68830313787,0.07692307692307693,0.09230769230769231,0.3230769230769231,0.2,0.18461538461538463,0.07692307692307693,0.03076923076923077,,0.015384615384615385,,0.15384615384615385,0.09230769230769231,,0.13846153846153847,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.06153846153846154,0.015384615384615385,,,,,,,,,,0.3076923076923077,0.4461538461538462,0.2,0.046153846153846156,,,,,,,0.3384615384615385,0.4307692307692308,,0.15384615384615385,0.06153846153846154,0.015384615384615385,,,,,,0.0011519279999845367,0.004301335999997491
planar54.edgelist,planar,random,0.2,65,180,41,0.22777777777777777,True,False,inf,inf,1.0,inf,inf,inf,1492988.9043763224,281302.724690489,0.07692307692307693,0.09230769230769231,0.3230769230769231,0.2,0.18461538461538463,0.07692307692307693,0.03076923076923077,,0.015384615384615385,,0.15384615384615385,0.09230769230769231,,0.13846153846153847,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.06153846153846154,0.015384615384615385,,,,,,,,,,0.5692307692307692,0.27692307692307694,0.1076923076923077,0.046153846153846156,,,,,,,0.5230769230769231,0.3384615384615385,,0.12307692307692308,0.015384615384615385,,,,,,,0.00019290500000579414,0.004010848000007172
planar54.edgelist,planar,k_neighbor,0.2,65,180,53,0.29444444444444445,True,False,inf,inf,0.83125,inf,inf,inf,1492988.9043763224,549987.5948846801,0.07692307692307693,0.09230769230769231,0.3230769230769231,0.2,0.18461538461538463,0.07692307692307693,0.03076923076923077,,0.015384615384615385,,0.15384615384615385,0.09230769230769231,,0.13846153846153847,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.06153846153846154,0.015384615384615385,,,0.5076923076923077,0.35384615384615387,0.13846153846153847,,,,,,,,,,,,,,,,,,,,,,,,,,0.003587584000001698,0.004676059999979998
planar54.edgelist,planar,local_degree,0.2,65,180,55,0.3055555555555556,True,False,inf,inf,1.0,inf,inf,inf,1492988.9043763224,517865.70542805817,0.07692307692307693,0.09230769230769231,0.3230769230769231,0.2,0.18461538461538463,0.07692307692307693,0.03076923076923077,,0.015384615384615385,,0.15384615384615385,0.09230769230769231,,0.13846153846153847,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.06153846153846154,0.015384615384615385,,,,,,,,,,0.5538461538461539,0.23076923076923078,0.1076923076923077,0.09230769230769231,,,,,0.015384615384615385,,0.15384615384615385,0.8461538461538461,,,,,,,,,,0.00044153900000765134,0.004282953000000589
planar54.edgelist,planar,mst,0.2,65,180,64,0.35555555555555557,True,True,inf,93.981,0.0,inf,inf,inf,1492988.9043763224,225852.68830313787,0.07692307692307693,0.09230769230769231,0.3230769230769231,0.2,0.18461538461538463,0.07692307692307693,0.03076923076923077,,0.015384615384615385,,0.15384615384615385,0.09230769230769231,,0.13846153846153847,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.06153846153846154,0.015384615384615385,,,0.38461538461538464,0.3384615384615385,0.2153846153846154,0.046153846153846156,0.015384615384615385,,,,,,,,,,,,,,,,,,,,,,,,0.000755488999999443,0.008135904999988952
